time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.6143e+06,2.6143e+06,2.6143e+06,2600.28,2600.28,2600.28,2650.72,2650.72,2650.72,1.66543e+06,1.66543e+06,1.66543e+06,1.72908e+06,1.72908e+06,1.72908e+06,2767.83,2767.83,2767.83,2739.47,2739.47,2739.47,1.20689e+08,1.20689e+08,1.20689e+08,0,0,0,0,0,0
1,2.61905e+06,2.61905e+06,2.61905e+06,2634.09,2634.09,2634.09,2683.74,2683.74,2683.74,1.66544e+06,1.66544e+06,1.66544e+06,1.72905e+06,1.72905e+06,1.72905e+06,2799.65,2799.65,2799.65,2771.32,2771.32,2771.32,1.20684e+08,1.20684e+08,1.20684e+08,5.94211,5.94211,5.94211,6.80245,6.80245,6.80245
2,2.62353e+06,2.62353e+06,2.62353e+06,2676.21,2676.21,2676.21,2726.24,2726.24,2726.24,1.66546e+06,1.66546e+06,1.66546e+06,1.72902e+06,1.72902e+06,1.72902e+06,2840.53,2840.53,2840.53,2811.52,2811.52,2811.52,1.20688e+08,1.20688e+08,1.20688e+08,6.024,6.024,6.024,6.89516,6.89516,6.89516
3,2.62767e+06,2.62767e+06,2.62767e+06,2726.32,2726.32,2726.32,2777.1,2777.1,2777.1,1.66549e+06,1.66549e+06,1.66549e+06,1.729e+06,1.729e+06,1.729e+06,2890.07,2890.07,2890.07,2860.44,2860.44,2860.44,1.20692e+08,1.20692e+08,1.20692e+08,6.12452,6.12452,6.12452,7.00967,7.00967,7.00967
4,2.63142e+06,2.63142e+06,2.63142e+06,2784.33,2784.33,2784.33,2836.19,2836.19,2836.19,1.66553e+06,1.66553e+06,1.66553e+06,1.72899e+06,1.72899e+06,1.72899e+06,2948.16,2948.16,2948.16,2918.04,2918.04,2918.04,1.20697e+08,1.20697e+08,1.20697e+08,6.24327,6.24327,6.24327,7.14552,7.14552,7.14552
5,2.63472e+06,2.63472e+06,2.63472e+06,2849.97,2849.97,2849.97,2903.25,2903.25,2903.25,1.66558e+06,1.66558e+06,1.66558e+06,1.72898e+06,1.72898e+06,1.72898e+06,3014.59,3014.59,3014.59,2984.1,2984.1,2984.1,1.20702e+08,1.20702e+08,1.20702e+08,6.37988,6.37988,6.37988,7.30231,7.30231,7.30231
6,2.63753e+06,2.63753e+06,2.63753e+06,2922.91,2922.91,2922.91,2977.94,2977.94,2977.94,1.66564e+06,1.66564e+06,1.66564e+06,1.72899e+06,1.72899e+06,1.72899e+06,3089.05,3089.05,3089.05,3058.29,3058.29,3058.29,1.20708e+08,1.20708e+08,1.20708e+08,6.53373,6.53373,6.53373,7.47932,7.47932,7.47932
7,2.6398e+06,2.6398e+06,2.6398e+06,3002.68,3002.68,3002.68,3059.8,3059.8,3059.8,1.66571e+06,1.66571e+06,1.66571e+06,1.72901e+06,1.72901e+06,1.72901e+06,3171.09,3171.09,3171.09,3140.2,3140.2,3140.2,1.20714e+08,1.20714e+08,1.20714e+08,6.70397,6.70397,6.70397,7.67559,7.67559,7.67559
8,2.64148e+06,2.64148e+06,2.64148e+06,3088.66,3088.66,3088.66,3148.17,3148.17,3148.17,1.66578e+06,1.66578e+06,1.66578e+06,1.72904e+06,1.72904e+06,1.72904e+06,3260.12,3260.12,3260.12,3229.24,3229.24,3229.24,1.2072e+08,1.2072e+08,1.2072e+08,6.88943,6.88943,6.88943,7.88979,7.88979,7.88979
9,2.64254e+06,2.64254e+06,2.64254e+06,3180.06,3180.06,3180.06,3242.26,3242.26,3242.26,1.66587e+06,1.66587e+06,1.66587e+06,1.72908e+06,1.72908e+06,1.72908e+06,3355.39,3355.39,3355.39,3324.64,3324.64,3324.64,1.20727e+08,1.20727e+08,1.20727e+08,7.08861,7.08861,7.08861,8.12017,8.12017,8.12017
