time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,4.91821e+06,4.91821e+06,4.91821e+06,2031.37,2031.37,2031.37,2468.31,2468.31,2468.31,2.3287e+06,2.3287e+06,2.3287e+06,3.14486e+06,3.14486e+06,3.14486e+06,2435.3,2435.3,2435.3,2408.72,2408.72,2408.72,1.16307e+08,1.16307e+08,1.16307e+08,0,0,0,0,0,0
1,4.92071e+06,4.92071e+06,4.92071e+06,2072.11,2072.11,2072.11,2514.28,2514.28,2514.28,2.32878e+06,2.32878e+06,2.32878e+06,3.14497e+06,3.14497e+06,3.14497e+06,2483.05,2483.05,2483.05,2453.58,2453.58,2453.58,1.16304e+08,1.16304e+08,1.16304e+08,3.08967,3.08967,3.08967,6.32826,6.32826,6.32826
2,4.92294e+06,4.92294e+06,4.92294e+06,2100.05,2100.05,2100.05,2542.78,2542.78,2542.78,2.32889e+06,2.32889e+06,2.32889e+06,3.1451e+06,3.1451e+06,3.1451e+06,2515.77,2515.77,2515.77,2480.69,2480.69,2480.69,1.16311e+08,1.16311e+08,1.16311e+08,3.14007,3.14007,3.14007,6.42029,6.42029,6.42029
3,4.92498e+06,4.92498e+06,4.92498e+06,2119.68,2119.68,2119.68,2561,2561,2561,2.32902e+06,2.32902e+06,2.32902e+06,3.14523e+06,3.14523e+06,3.14523e+06,2538.58,2538.58,2538.58,2497.86,2497.86,2497.86,1.16317e+08,1.16317e+08,1.16317e+08,3.1749,3.1749,3.1749,6.4775,6.4775,6.4775
4,4.92691e+06,4.92691e+06,4.92691e+06,2133.97,2133.97,2133.97,2573.44,2573.44,2573.44,2.32918e+06,2.32918e+06,2.32918e+06,3.14536e+06,3.14536e+06,3.14536e+06,2555.05,2555.05,2555.05,2509.45,2509.45,2509.45,1.16323e+08,1.16323e+08,1.16323e+08,3.19966,3.19966,3.19966,6.51498,6.51498,6.51498
5,4.92874e+06,4.92874e+06,4.92874e+06,2144.81,2144.81,2144.81,2582.58,2582.58,2582.58,2.32935e+06,2.32935e+06,2.32935e+06,3.14549e+06,3.14549e+06,3.14549e+06,2567.42,2567.42,2567.42,2517.85,2517.85,2517.85,1.1633e+08,1.1633e+08,1.1633e+08,3.21795,3.21795,3.21795,6.54129,6.54129,6.54129
6,4.93049e+06,4.93049e+06,4.93049e+06,2153.4,2153.4,2153.4,2589.8,2589.8,2589.8,2.32953e+06,2.32953e+06,2.32953e+06,3.14562e+06,3.14562e+06,3.14562e+06,2577.11,2577.11,2577.11,2524.43,2524.43,2524.43,1.16336e+08,1.16336e+08,1.16336e+08,3.23203,3.23203,3.23203,6.56121,6.56121,6.56121
7,4.93218e+06,4.93218e+06,4.93218e+06,2160.49,2160.49,2160.49,2595.88,2595.88,2595.88,2.32973e+06,2.32973e+06,2.32973e+06,3.14575e+06,3.14575e+06,3.14575e+06,2585.03,2585.03,2585.03,2529.92,2529.92,2529.92,1.16343e+08,1.16343e+08,1.16343e+08,3.24334,3.24334,3.24334,6.57739,6.57739,6.57739
8,4.93382e+06,4.93382e+06,4.93382e+06,2166.56,2166.56,2166.56,2601.25,2601.25,2601.25,2.32993e+06,2.32993e+06,2.32993e+06,3.14588e+06,3.14588e+06,3.14588e+06,2591.74,2591.74,2591.74,2534.75,2534.75,2534.75,1.1635e+08,1.1635e+08,1.1635e+08,3.25281,3.25281,3.25281,6.59131,6.59131,6.59131
9,4.9354e+06,4.9354e+06,4.9354e+06,2171.9,2171.9,2171.9,2606.14,2606.14,2606.14,2.33014e+06,2.33014e+06,2.33014e+06,3.14601e+06,3.14601e+06,3.14601e+06,2597.61,2597.61,2597.61,2539.12,2539.12,2539.12,1.16357e+08,1.16357e+08,1.16357e+08,3.26099,3.26099,3.26099,6.60376,6.60376,6.60376
10,4.93695e+06,4.93695e+06,4.93695e+06,2176.71,2176.71,2176.71,2610.66,2610.66,2610.66,2.33036e+06,2.33036e+06,2.33036e+06,3.14613e+06,3.14613e+06,3.14613e+06,2602.84,2602.84,2602.84,2543.16,2543.16,2543.16,1.16363e+08,1.16363e+08,1.16363e+08,3.26825,3.26825,3.26825,6.61519,6.61519,6.61519
11,4.93845e+06,4.93845e+06,4.93845e+06,2181.08,2181.08,2181.08,2614.89,2614.89,2614.89,2.33058e+06,2.33058e+06,2.33058e+06,3.14626e+06,3.14626e+06,3.14626e+06,2607.58,2607.58,2607.58,2546.93,2546.93,2546.93,1.1637e+08,1.1637e+08,1.1637e+08,3.27479,3.27479,3.27479,6.62582,6.62582,6.62582
