time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,7.75775e+06,7.75775e+06,7.75775e+06,719.74,719.74,719.74,770.447,770.447,770.447,908569,908569,908569,980665,980665,980665,2747.56,2747.56,2747.56,2910.03,2910.03,2910.03,1.17054e+08,1.17054e+08,1.17054e+08,0,0,0,0,0,0
1,7.76068e+06,7.76068e+06,7.76068e+06,731.964,731.964,731.964,783.418,783.418,783.418,908597,908597,908597,980695,980695,980695,2793.9,2793.9,2793.9,2959.17,2959.17,2959.17,1.17051e+08,1.17051e+08,1.17051e+08,1.75793,1.75793,1.75793,4.52303,4.52303,4.52303
2,7.76327e+06,7.76327e+06,7.76327e+06,745.053,745.053,745.053,797.416,797.416,797.416,908628,908628,908628,980728,980728,980728,2843.73,2843.73,2843.73,3011.92,3011.92,3011.92,1.17057e+08,1.17057e+08,1.17057e+08,1.78851,1.78851,1.78851,4.60165,4.60165,4.60165
3,7.7655e+06,7.7655e+06,7.7655e+06,758.94,758.94,758.94,812.272,812.272,812.272,908662,908662,908662,980764,980764,980764,2896.63,2896.63,2896.63,3067.92,3067.92,3067.92,1.17063e+08,1.17063e+08,1.17063e+08,1.82112,1.82112,1.82112,4.68552,4.68552,4.68552
4,7.76735e+06,7.76735e+06,7.76735e+06,773.605,773.605,773.605,827.962,827.962,827.962,908699,908699,908699,980804,980804,980804,2952.51,2952.51,2952.51,3127.09,3127.09,3127.09,1.1707e+08,1.1707e+08,1.1707e+08,1.85566,1.85566,1.85566,4.77434,4.77434,4.77434
5,7.7688e+06,7.7688e+06,7.7688e+06,788.999,788.999,788.999,844.433,844.433,844.433,908739,908739,908739,980847,980847,980847,3011.19,3011.19,3011.19,3189.23,3189.23,3189.23,1.17077e+08,1.17077e+08,1.17077e+08,1.89203,1.89203,1.89203,4.86789,4.86789,4.86789
6,7.76983e+06,7.76983e+06,7.76983e+06,805.069,805.069,805.069,861.627,861.627,861.627,908783,908783,908783,980894,980894,980894,3072.48,3072.48,3072.48,3254.13,3254.13,3254.13,1.17084e+08,1.17084e+08,1.17084e+08,1.93011,1.93011,1.93011,4.96585,4.96585,4.96585
7,7.77042e+06,7.77042e+06,7.77042e+06,821.746,821.746,821.746,879.469,879.469,879.469,908830,908830,908830,980944,980944,980944,3136.1,3136.1,3136.1,3321.49,3321.49,3321.49,1.17092e+08,1.17092e+08,1.17092e+08,1.96976,1.96976,1.96976,5.06784,5.06784,5.06784
8,7.77057e+06,7.77057e+06,7.77057e+06,838.947,838.947,838.947,897.87,897.87,897.87,908880,908880,908880,980998,980998,980998,3201.75,3201.75,3201.75,3390.99,3390.99,3390.99,1.17101e+08,1.17101e+08,1.17101e+08,2.0108,2.0108,2.0108,5.17338,5.17338,5.17338
9,7.77026e+06,7.77026e+06,7.77026e+06,856.573,856.573,856.573,916.722,916.722,916.722,908935,908935,908935,981057,981057,981057,3269.06,3269.06,3269.06,3462.23,3462.23,3462.23,1.17109e+08,1.17109e+08,1.17109e+08,2.053,2.053,2.053,5.2819,5.2819,5.2819
10,7.76948e+06,7.76948e+06,7.76948e+06,874.511,874.511,874.511,935.902,935.902,935.902,908993,908993,908993,981119,981119,981119,3337.59,3337.59,3337.59,3534.73,3534.73,3534.73,1.17118e+08,1.17118e+08,1.17118e+08,2.09612,2.09612,2.09612,5.39273,5.39273,5.39273
11,7.76822e+06,7.76822e+06,7.76822e+06,892.63,892.63,892.63,955.269,955.269,955.269,909054,909054,909054,981184,981184,981184,3406.84,3406.84,3406.84,3607.97,3607.97,3607.97,1.17128e+08,1.17128e+08,1.17128e+08,2.13985,2.13985,2.13985,5.50511,5.50511,5.50511
12,7.7665e+06,7.7665e+06,7.7665e+06,910.782,910.782,910.782,974.663,974.663,974.663,909119,909119,909119,981254,981254,981254,3476.25,3476.25,3476.25,3681.36,3681.36,3681.36,1.17138e+08,1.17138e+08,1.17138e+08,2.18386,2.18386,2.18386,5.61817,5.61817,5.61817
13,7.7643e+06,7.7643e+06,7.7643e+06,928.805,928.805,928.805,993.908,993.908,993.908,909188,909188,909188,981328,981328,981328,3545.21,3545.21,3545.21,3754.22,3754.22,3754.22,1.17149e+08,1.17149e+08,1.17149e+08,2.22778,2.22778,2.22778,5.73092,5.73092,5.73092
14,7.76163e+06,7.76163e+06,7.76163e+06,946.52,946.52,946.52,1012.81,1012.81,1012.81,909261,909261,909261,981405,981405,981405,3613.03,3613.03,3613.03,3825.83,3825.83,3825.83,1.1716e+08,1.1716e+08,1.1716e+08,2.27119,2.27119,2.27119,5.8423,5.8423,5.8423
