time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,3.99505e+06,3.99505e+06,3.99505e+06,1665.49,1665.49,1665.49,1555.6,1555.6,1555.6,1.12483e+06,1.12483e+06,1.12483e+06,1.03155e+06,1.03155e+06,1.03155e+06,3095.07,3095.07,3095.07,2971.96,2971.96,2971.96,1.20548e+08,1.20548e+08,1.20548e+08,0,0,0,0,0,0
1,3.99714e+06,3.99714e+06,3.99714e+06,1683.56,1683.56,1683.56,1572.27,1572.27,1572.27,1.12486e+06,1.12486e+06,1.12486e+06,1.03157e+06,1.03157e+06,1.03157e+06,3127.66,3127.66,3127.66,3004.22,3004.22,3004.22,1.20545e+08,1.20545e+08,1.20545e+08,2.95053,2.95053,2.95053,1.12166,1.12166,1.12166
2,3.99899e+06,3.99899e+06,3.99899e+06,1703.16,1703.16,1703.16,1590.79,1590.79,1590.79,1.12489e+06,1.12489e+06,1.12489e+06,1.0316e+06,1.0316e+06,1.0316e+06,3163.6,3163.6,3163.6,3039.19,3039.19,3039.19,1.20552e+08,1.20552e+08,1.20552e+08,2.98334,2.98334,2.98334,1.13431,1.13431,1.13431
3,4.00058e+06,4.00058e+06,4.00058e+06,1724.15,1724.15,1724.15,1610.61,1610.61,1610.61,1.12492e+06,1.12492e+06,1.12492e+06,1.03163e+06,1.03163e+06,1.03163e+06,3202.18,3202.18,3202.18,3076.64,3076.64,3076.64,1.20559e+08,1.20559e+08,1.20559e+08,3.01884,3.01884,3.01884,1.14796,1.14796,1.14796
4,4.0019e+06,4.0019e+06,4.0019e+06,1746.41,1746.41,1746.41,1631.6,1631.6,1631.6,1.12495e+06,1.12495e+06,1.12495e+06,1.03166e+06,1.03166e+06,1.03166e+06,3243.21,3243.21,3243.21,3116.41,3116.41,3116.41,1.20566e+08,1.20566e+08,1.20566e+08,3.05674,3.05674,3.05674,1.16251,1.16251,1.16251
5,4.00294e+06,4.00294e+06,4.00294e+06,1769.8,1769.8,1769.8,1653.63,1653.63,1653.63,1.12499e+06,1.12499e+06,1.12499e+06,1.03169e+06,1.03169e+06,1.03169e+06,3286.37,3286.37,3286.37,3158.21,3158.21,3158.21,1.20574e+08,1.20574e+08,1.20574e+08,3.09679,3.09679,3.09679,1.17787,1.17787,1.17787
6,4.00367e+06,4.00367e+06,4.00367e+06,1794.12,1794.12,1794.12,1676.52,1676.52,1676.52,1.12503e+06,1.12503e+06,1.12503e+06,1.03173e+06,1.03173e+06,1.03173e+06,3331.36,3331.36,3331.36,3201.74,3201.74,3201.74,1.20582e+08,1.20582e+08,1.20582e+08,3.1387,3.1387,3.1387,1.19393,1.19393,1.19393
7,4.0041e+06,4.0041e+06,4.0041e+06,1819.19,1819.19,1819.19,1700.1,1700.1,1700.1,1.12508e+06,1.12508e+06,1.12508e+06,1.03178e+06,1.03178e+06,1.03178e+06,3377.81,3377.81,3377.81,3246.66,3246.66,3246.66,1.2059e+08,1.2059e+08,1.2059e+08,3.18214,3.18214,3.18214,1.21056,1.21056,1.21056
8,4.00422e+06,4.00422e+06,4.00422e+06,1844.78,1844.78,1844.78,1724.16,1724.16,1724.16,1.12512e+06,1.12512e+06,1.12512e+06,1.03182e+06,1.03182e+06,1.03182e+06,3425.3,3425.3,3425.3,3292.59,3292.59,3292.59,1.20598e+08,1.20598e+08,1.20598e+08,3.22676,3.22676,3.22676,1.22764,1.22764,1.22764
9,4.00401e+06,4.00401e+06,4.00401e+06,1870.65,1870.65,1870.65,1748.49,1748.49,1748.49,1.12517e+06,1.12517e+06,1.12517e+06,1.03187e+06,1.03187e+06,1.03187e+06,3473.4,3473.4,3473.4,3339.12,3339.12,3339.12,1.20607e+08,1.20607e+08,1.20607e+08,3.27213,3.27213,3.27213,1.24501,1.24501,1.24501
10,4.00349e+06,4.00349e+06,4.00349e+06,1896.53,1896.53,1896.53,1772.83,1772.83,1772.83,1.12522e+06,1.12522e+06,1.12522e+06,1.03192e+06,1.03192e+06,1.03192e+06,3521.63,3521.63,3521.63,3385.78,3385.78,3385.78,1.20616e+08,1.20616e+08,1.20616e+08,3.31782,3.31782,3.31782,1.2625,1.2625,1.2625
11,4.00266e+06,4.00266e+06,4.00266e+06,1922.15,1922.15,1922.15,1796.94,1796.94,1796.94,1.12527e+06,1.12527e+06,1.12527e+06,1.03197e+06,1.03197e+06,1.03197e+06,3569.46,3569.46,3569.46,3432.09,3432.09,3432.09,1.20625e+08,1.20625e+08,1.20625e+08,3.36335,3.36335,3.36335,1.27995,1.27995,1.27995
12,4.00152e+06,4.00152e+06,4.00152e+06,1947.2,1947.2,1947.2,1820.55,1820.55,1820.55,1.12533e+06,1.12533e+06,1.12533e+06,1.03203e+06,1.03203e+06,1.03203e+06,3616.33,3616.33,3616.33,3477.52,3477.52,3477.52,1.20634e+08,1.20634e+08,1.20634e+08,3.40821,3.40821,3.40821,1.29715,1.29715,1.29715
