index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,4.21106e+06,2727.35,2638.87,2.51733e+06,2.38099e+06,2851.6,2869.59,1.17588e+08,0,0,0,0
0,1,4.21376e+06,2778.85,2687.79,2.51738e+06,2.38106e+06,2904,2922.45,1.17585e+08,4.13462,3.17525,3.3454,3.15406
0,2,4.21612e+06,2826.21,2731.84,2.51746e+06,2.38115e+06,2952.34,2969.18,1.17591e+08,4.20791,3.23021,4.75469,4.10263
0,3,4.21817e+06,2869.6,2771,2.51755e+06,2.38125e+06,2996.66,3010.71,1.17597e+08,4.27519,3.2791,2.94701,2.61113
0,4,4.21995e+06,2909.43,2805.93,2.51767e+06,2.38135e+06,3037.39,3047.79,1.17604e+08,4.33691,3.32264,4.36647,1.81675
0,5,4.22147e+06,2945.99,2837.18,2.51781e+06,2.38146e+06,3074.83,3081,1.17611e+08,4.39361,3.36156,3.41274,4.44982
0,6,4.22276e+06,2979.58,2865.19,2.51797e+06,2.38156e+06,3109.27,3110.82,1.17618e+08,4.44572,3.39644,6.0056,2.67389
0,7,4.22385e+06,3010.44,2890.38,2.51815e+06,2.38167e+06,3140.96,3137.7,1.17625e+08,4.49363,3.42778,4.22335,3.48549
0,8,4.22474e+06,3038.8,2913.07,2.51834e+06,2.38178e+06,3170.14,3161.99,1.17632e+08,4.53768,3.45603,6.30437,1.92661
0,9,4.22547e+06,3064.84,2933.55,2.51856e+06,2.38188e+06,3196.98,3183.99,1.1764e+08,4.57819,3.48155,4.08082,1.41127
0,10,4.22603e+06,3088.73,2952.07,2.51879e+06,2.38198e+06,3221.67,3203.96,1.17648e+08,4.61542,3.50465,2.16825,3.10801
0,11,4.22645e+06,3110.62,2968.84,2.51904e+06,2.38207e+06,3244.33,3222.12,1.17655e+08,4.64959,3.52559,5.03604,0.992877
0,12,4.22673e+06,3130.62,2984.01,2.5193e+06,2.38216e+06,3265.11,3238.64,1.17663e+08,4.6809,3.5446,6.53748,5.87013
0,13,4.2269e+06,3148.85,2997.74,2.51957e+06,2.38225e+06,3284.09,3253.67,1.17671e+08,4.70952,3.56185,8.33417,1.44513
0,14,4.22695e+06,3165.39,3010.13,2.51986e+06,2.38233e+06,3301.37,3267.33,1.1768e+08,4.73559,3.57749,5.1577,3.16682
0,15,4.22691e+06,3180.32,3021.27,2.52016e+06,2.38241e+06,3317.02,3279.71,1.17688e+08,4.75922,3.59163,6.39765,4.82431
0,16,4.22678e+06,3193.68,3031.25,2.52046e+06,2.38248e+06,3331.09,3290.88,1.17696e+08,4.78051,3.60438,7.71146,0
0,17,4.22656e+06,3205.54,3040.11,2.52078e+06,2.38255e+06,3343.63,3300.9,1.17705e+08,4.79953,3.6158,4.63343,4.87376
0,18,4.22628e+06,3215.92,3047.9,2.5211e+06,2.38262e+06,3354.67,3309.8,1.17713e+08,4.81634,3.62596,3.16914,4.63432
0,19,4.22594e+06,3224.86,3054.66,2.52142e+06,2.38269e+06,3364.25,3317.62,1.17722e+08,4.831,3.63489,4.26967,6.19968
0,20,4.22554e+06,3232.39,3060.4,2.52175e+06,2.38275e+06,3372.38,3324.39,1.17731e+08,4.84355,3.64262,6.17649,4.65883
0,21,4.2251e+06,3238.54,3065.16,2.52209e+06,2.38281e+06,3379.1,3330.11,1.17739e+08,4.85402,3.64918,0.645139,3.81851
0,22,4.22462e+06,3243.32,3068.94,2.52242e+06,2.38287e+06,3384.41,3334.8,1.17748e+08,4.86244,3.65459,6.66229,6.46575
