time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,4.13487e+06,4.13487e+06,4.13487e+06,1628.86,1628.86,1628.86,1444.76,1444.76,1444.76,1.34426e+06,1.34426e+06,1.34426e+06,1.15987e+06,1.15987e+06,1.15987e+06,2696.74,2696.74,2696.74,2523.93,2523.93,2523.93,1.20061e+08,1.20061e+08,1.20061e+08,0,0,0,0,0,0
1,4.1376e+06,4.1376e+06,4.1376e+06,1654.61,1654.61,1654.61,1468.16,1468.16,1468.16,1.3443e+06,1.3443e+06,1.3443e+06,1.15987e+06,1.15987e+06,1.15987e+06,2738.03,2738.03,2738.03,2565.21,2565.21,2565.21,1.20058e+08,1.20058e+08,1.20058e+08,5.11257,5.11257,5.11257,2.07745,2.07745,2.07745
2,4.14001e+06,4.14001e+06,4.14001e+06,1681.52,1681.52,1681.52,1492.66,1492.66,1492.66,1.34435e+06,1.34435e+06,1.34435e+06,1.15988e+06,1.15988e+06,1.15988e+06,2781.98,2781.98,2781.98,2607.44,2607.44,2607.44,1.20064e+08,1.20064e+08,1.20064e+08,5.1936,5.1936,5.1936,2.11163,2.11163,2.11163
3,4.14207e+06,4.14207e+06,4.14207e+06,1709.43,1709.43,1709.43,1517.52,1517.52,1517.52,1.34441e+06,1.34441e+06,1.34441e+06,1.1599e+06,1.1599e+06,1.1599e+06,2827.65,2827.65,2827.65,2650.38,2650.38,2650.38,1.20071e+08,1.20071e+08,1.20071e+08,5.27836,5.27836,5.27836,2.14658,2.14658,2.14658
4,4.1438e+06,4.1438e+06,4.1438e+06,1738.14,1738.14,1738.14,1542.58,1542.58,1542.58,1.34448e+06,1.34448e+06,1.34448e+06,1.15992e+06,1.15992e+06,1.15992e+06,2874.71,2874.71,2874.71,2693.72,2693.72,2693.72,1.20078e+08,1.20078e+08,1.20078e+08,5.36602,5.36602,5.36602,2.18197,2.18197,2.18197
5,4.14518e+06,4.14518e+06,4.14518e+06,1767.4,1767.4,1767.4,1567.61,1567.61,1567.61,1.34455e+06,1.34455e+06,1.34455e+06,1.15994e+06,1.15994e+06,1.15994e+06,2922.75,2922.75,2922.75,2737.12,2737.12,2737.12,1.20085e+08,1.20085e+08,1.20085e+08,5.45585,5.45585,5.45585,2.21751,2.21751,2.21751
6,4.14621e+06,4.14621e+06,4.14621e+06,1796.95,1796.95,1796.95,1592.44,1592.44,1592.44,1.34463e+06,1.34463e+06,1.34463e+06,1.15997e+06,1.15997e+06,1.15997e+06,2971.35,2971.35,2971.35,2780.22,2780.22,2780.22,1.20092e+08,1.20092e+08,1.20092e+08,5.54709,5.54709,5.54709,2.25294,2.25294,2.25294
7,4.1469e+06,4.1469e+06,4.1469e+06,1826.54,1826.54,1826.54,1616.84,1616.84,1616.84,1.34472e+06,1.34472e+06,1.34472e+06,1.15999e+06,1.15999e+06,1.15999e+06,3020.1,3020.1,3020.1,2822.69,2822.69,2822.69,1.201e+08,1.201e+08,1.201e+08,5.63893,5.63893,5.63893,2.28796,2.28796,2.28796
8,4.14724e+06,4.14724e+06,4.14724e+06,1855.9,1855.9,1855.9,1640.63,1640.63,1640.63,1.34482e+06,1.34482e+06,1.34482e+06,1.16002e+06,1.16002e+06,1.16002e+06,3068.54,3068.54,3068.54,2864.17,2864.17,2864.17,1.20108e+08,1.20108e+08,1.20108e+08,5.73057,5.73057,5.73057,2.3223,2.3223,2.3223
9,4.14725e+06,4.14725e+06,4.14725e+06,1884.75,1884.75,1884.75,1663.59,1663.59,1663.59,1.34493e+06,1.34493e+06,1.34493e+06,1.16004e+06,1.16004e+06,1.16004e+06,3116.24,3116.24,3116.24,2904.33,2904.33,2904.33,1.20116e+08,1.20116e+08,1.20116e+08,5.82117,5.82117,5.82117,2.35565,2.35565,2.35565
