index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,3.31273e+06,3699.42,3975.55,3.09151e+06,3.54147e+06,3632.17,3407.37,1.06776e+06,929519,1.24521e+07,1.33007e+07,8.89979e+07,0,0,0,0
0,1,3.31522e+06,3755.58,4030.55,3.09149e+06,3.54145e+06,3684.36,3451.73,1.06796e+06,929676,1.24525e+07,1.33011e+07,8.89942e+07,8.85462,3.74622,10.8924,8.16766
0,2,3.31753e+06,3792.97,4060.42,3.09133e+06,3.54126e+06,3718.23,3474.69,1.06833e+06,930032,1.24552e+07,1.33034e+07,8.89951e+07,8.96069,3.78327,8.88304,4.09939
0,3,3.31972e+06,3818.25,4077.47,3.09109e+06,3.54098e+06,3740.24,3486.69,1.06879e+06,930516,1.24594e+07,1.33066e+07,8.89937e+07,9.03061,3.8032,10.2983,2.20901
0,4,3.32183e+06,3835.95,4088.15,3.0908e+06,3.54065e+06,3754.82,3493.27,1.0693e+06,931081,1.24645e+07,1.33103e+07,8.89909e+07,9.07758,3.81452,13.0101,4.1475
0,5,3.32389e+06,3848.9,4095.65,3.09049e+06,3.54029e+06,3764.78,3497.15,1.06984e+06,931698,1.24703e+07,1.33142e+07,8.89873e+07,9.11021,3.82156,9.64189,1.82331
0,6,3.3259e+06,3858.93,4101.6,3.09017e+06,3.53992e+06,3771.9,3499.74,1.07039e+06,932350,1.24764e+07,1.33183e+07,8.89833e+07,9.13393,3.82649,8.62099,2.43476
0,7,3.32786e+06,3867.19,4106.83,3.08985e+06,3.53953e+06,3777.3,3501.74,1.07095e+06,933026,1.24828e+07,1.33225e+07,8.89789e+07,9.15221,3.83042,10.2074,2.8484
0,8,3.3298e+06,3874.39,4111.76,3.08952e+06,3.53914e+06,3781.71,3503.52,1.07151e+06,933719,1.24894e+07,1.33267e+07,8.89742e+07,9.16723,3.83391,13.2775,2.00423
0,9,3.3317e+06,3881,4116.59,3.08919e+06,3.53875e+06,3785.57,3505.25,1.07209e+06,934425,1.24962e+07,1.33311e+07,8.89694e+07,9.18039,3.83724,8.99181,5.63216
0,10,3.33357e+06,3887.31,4121.44,3.08886e+06,3.53835e+06,3789.15,3507.02,1.07267e+06,935142,1.2503e+07,1.33354e+07,8.89645e+07,9.19255,3.84055,8.86737,5.70992
0,11,3.33541e+06,3893.48,4126.34,3.08853e+06,3.53794e+06,3792.63,3508.86,1.07326e+06,935870,1.251e+07,1.33399e+07,8.89593e+07,9.20423,3.84391,11.1864,0.089386
0,12,3.33721e+06,3899.62,4131.31,3.0882e+06,3.53754e+06,3796.11,3510.81,1.07385e+06,936608,1.25171e+07,1.33444e+07,8.8954e+07,9.21575,3.84735,8.63256,1.66095
0,13,3.33898e+06,3905.77,4136.36,3.08787e+06,3.53713e+06,3799.63,3512.85,1.07445e+06,937355,1.25242e+07,1.33489e+07,8.89485e+07,9.22731,3.85088,10.7859,5.9276
0,14,3.34072e+06,3911.98,4141.47,3.08755e+06,3.53672e+06,3803.22,3514.97,1.07506e+06,938112,1.25315e+07,1.33536e+07,8.89429e+07,9.23897,3.85449,12.7267,3.51368
0,15,3.34243e+06,3918.23,4146.63,3.08722e+06,3.5363e+06,3806.89,3517.17,1.07568e+06,938879,1.2539e+07,1.33583e+07,8.89371e+07,9.25079,3.85816,11.3347,4.0354
0,16,3.3441e+06,3924.51,4151.82,3.08689e+06,3.53588e+06,3810.63,3519.42,1.0763e+06,939657,1.25465e+07,1.33632e+07,8.89311e+07,9.26274,3.86189,13.6834,4.79966
0,17,3.34574e+06,3930.81,4157.01,3.08657e+06,3.53545e+06,3814.4,3521.71,1.07694e+06,940444,1.25541e+07,1.33681e+07,8.89249e+07,9.27478,3.86565,11.155,2.73004
0,18,3.34734e+06,3937.11,4162.18,3.08624e+06,3.53502e+06,3818.2,3524.02,1.07758e+06,941241,1.25619e+07,1.33731e+07,8.89185e+07,9.28687,3.86942,6.89106,5.16946
0,19,3.34892e+06,3943.36,4167.32,3.08592e+06,3.53458e+06,3821.99,3526.32,1.07823e+06,942048,1.25697e+07,1.33782e+07,8.8912e+07,9.29894,3.87318,9.75513,5.48211
0,20,3.35046e+06,3949.55,4172.38,3.08559e+06,3.53414e+06,3825.73,3528.6,1.07888e+06,942864,1.25777e+07,1.33834e+07,8.89052e+07,9.31091,3.8769,10.8995,5.48633
0,21,3.35197e+06,3955.63,4177.35,3.08527e+06,3.5337e+06,3829.4,3530.83,1.07955e+06,943689,1.25858e+07,1.33886e+07,8.88984e+07,9.32271,3.88057,13.0093,2.69197
0,22,3.35344e+06,3961.57,4182.2,3.08495e+06,3.53326e+06,3832.97,3532.99,1.08022e+06,944522,1.2594e+07,1.3394e+07,8.88914e+07,9.33426,3.88415,11.8324,1.93193
0,23,3.35489e+06,3967.34,4186.91,3.08463e+06,3.53281e+06,3836.4,3535.06,1.08089e+06,945362,1.26022e+07,1.33993e+07,8.88842e+07,9.34547,3.88762,8.48985,2.01316
0,24,3.3563e+06,3972.9,4191.45,3.08432e+06,3.53236e+06,3839.66,3537.03,1.08157e+06,946208,1.26105e+07,1.34048e+07,8.8877e+07,9.35627,3.89097,11.4191,2.59248
0,25,3.35769e+06,3978.22,4195.81,3.084e+06,3.53191e+06,3842.71,3538.87,1.08225e+06,947059,1.26189e+07,1.34103e+07,8.88697e+07,9.36658,3.89417,11.3872,6.7559
0,26,3.35905e+06,3983.28,4199.96,3.0837e+06,3.53146e+06,3845.54,3540.57,1.08294e+06,947913,1.26273e+07,1.34157e+07,8.88623e+07,9.37633,3.89721,8.24233,4.98287
0,27,3.36038e+06,3988.05,4203.89,3.0834e+06,3.53102e+06,3848.12,3542.12,1.08363e+06,948770,1.26357e+07,1.34213e+07,8.88549e+07,9.38546,3.90007,6.90862,0
0,28,3.36169e+06,3992.51,4207.58,3.0831e+06,3.53058e+06,3850.42,3543.51,1.08431e+06,949628,1.26442e+07,1.34268e+07,8.88475e+07,9.39392,3.90273,9.95852,3.4294
0,29,3.36298e+06,3996.63,4211.03,3.08282e+06,3.53014e+06,3852.43,3544.71,1.085e+06,950485,1.26526e+07,1.34323e+07,8.88402e+07,9.40164,3.90518,5.86956,1.04482
0,30,3.36424e+06,4000.4,4214.23,3.08255e+06,3.52971e+06,3854.14,3545.74,1.08568e+06,951340,1.2661e+07,1.34378e+07,8.88329e+07,9.4086,3.90741,8.18757,2.63425
0,31,3.36549e+06,4003.82,4217.16,3.08228e+06,3.52928e+06,3855.53,3546.58,1.08636e+06,952191,1.26693e+07,1.34432e+07,8.88258e+07,9.41477,3.90943,7.58249,4.52388
0,32,3.36671e+06,4006.87,4219.83,3.08203e+06,3.52887e+06,3856.6,3547.23,1.08704e+06,953036,1.26775e+07,1.34486e+07,8.88187e+07,9.42012,3.91121,5.64263,1.75606
0,33,3.36792e+06,4009.56,4222.24,3.08179e+06,3.52846e+06,3857.35,3547.7,1.08771e+06,953875,1.26856e+07,1.34539e+07,8.88119e+07,9.42465,3.91278,6.4374,6.2798
0,34,3.36911e+06,4011.89,4224.4,3.08157e+06,3.52807e+06,3857.78,3547.98,1.08838e+06,954704,1.26936e+07,1.34591e+07,8.88052e+07,9.42837,3.91412,11.6201,4.4096
0,35,3.37029e+06,4013.87,4226.31,3.08136e+06,3.52769e+06,3857.9,3548.09,1.08903e+06,955524,1.27015e+07,1.34643e+07,8.87987e+07,9.43127,3.91524,11.958,2.82843
0,36,3.37146e+06,4015.5,4227.99,3.08116e+06,3.52732e+06,3857.73,3548.04,1.08968e+06,956332,1.27092e+07,1.34693e+07,8.87925e+07,9.43341,3.91616,5.5224,6.66548
0,37,3.37261e+06,4016.82,4229.45,3.08099e+06,3.52697e+06,3857.27,3547.83,1.09032e+06,957128,1.27168e+07,1.34742e+07,8.87865e+07,9.43479,3.91688,8.23142,4.57248
0,38,3.37376e+06,4017.83,4230.7,3.08083e+06,3.52663e+06,3856.56,3547.48,1.09094e+06,957909,1.27241e+07,1.3479e+07,8.87809e+07,9.43548,3.91742,10.1037,2.30602
0,39,3.37489e+06,4018.57,4231.77,3.08069e+06,3.52631e+06,3855.6,3547.01,1.09156e+06,958675,1.27313e+07,1.34837e+07,8.87755e+07,9.43552,3.91779,7.41792,4.28446
0,40,3.37602e+06,4019.06,4232.67,3.08056e+06,3.52601e+06,3854.44,3546.43,1.09216e+06,959426,1.27382e+07,1.34882e+07,8.87704e+07,9.43499,3.91802,12.9442,3.07462
0,41,3.37715e+06,4019.33,4233.44,3.08046e+06,3.52572e+06,3853.1,3545.76,1.09275e+06,960160,1.2745e+07,1.34925e+07,8.87657e+07,9.43394,3.91813,6.11477,1.39139
0,42,3.37826e+06,4019.43,4234.1,3.08038e+06,3.52545e+06,3851.61,3545.03,1.09333e+06,960877,1.27515e+07,1.34968e+07,8.87613e+07,9.43246,3.91813,7.50994,0
0,43,3.37938e+06,4019.37,4234.66,3.08031e+06,3.52521e+06,3850.01,3544.25,1.0939e+06,961576,1.27578e+07,1.35008e+07,8.87572e+07,9.43062,3.91806,9.93304,4.75544
0,44,3.38049e+06,4019.21,4235.17,3.08027e+06,3.52498e+06,3848.33,3543.45,1.09445e+06,962257,1.27638e+07,1.35048e+07,8.87534e+07,9.42852,3.91793,9.56594,1.55172
0,45,3.38159e+06,4018.98,4235.65,3.08024e+06,3.52476e+06,3846.62,3542.66,1.09499e+06,962922,1.27696e+07,1.35086e+07,8.875e+07,9.42624,3.91778,0,5.17182
