index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
282,1.59282,8.98148,4.70629,1.19699,1.44157,0,0,0,0,0,0,19.6817,19.0074,2.68241,0.202282,0.716041,0.367775,0.00280335,-2.55859,-2.58804,10.2463,0.107602,0.193981,-25749.9
