time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,4.30658e+06,4.30658e+06,4.30658e+06,0.968078,0.968078,0.968078,10.2162,10.2162,10.2162,9.92473e+06,9.92473e+06,9.92473e+06,7.67225e+06,7.67225e+06,7.67225e+06,0.610393,0.610393,0.610393,8.33064,8.33064,8.33064,972.802,972.802,972.802,92373,92373,92373,329077,329077,329077,3525.44,3525.44,3525.44,1.04379e+08,1.04379e+08,1.04379e+08,0,0,0,0,0,0
1,4.32893e+06,4.32893e+06,4.32893e+06,1.1355,1.1355,1.1355,14.1236,14.1236,14.1236,9.92806e+06,9.92806e+06,9.92806e+06,7.67112e+06,7.67112e+06,7.67112e+06,0.712278,0.712278,0.712278,11.4633,11.4633,11.4633,1018.21,1018.21,1018.21,87554.8,87554.8,87554.8,311905,311905,311905,3675.18,3675.18,3675.18,1.04376e+08,1.04376e+08,1.04376e+08,0.00205164,0.00205164,0.00205164,0.0244063,0.0244063,0.0244063
2,4.35126e+06,4.35126e+06,4.35126e+06,1.34355,1.34355,1.34355,19.7059,19.7059,19.7059,9.93114e+06,9.93114e+06,9.93114e+06,7.66997e+06,7.66997e+06,7.66997e+06,0.838325,0.838325,0.838325,15.9168,15.9168,15.9168,1098.51,1098.51,1098.51,82990.1,82990.1,82990.1,295635,295635,295635,3946.01,3946.01,3946.01,1.04381e+08,1.04381e+08,1.04381e+08,0.00241243,0.00241243,0.00241243,0.0338334,0.0338334,0.0338334
3,4.37356e+06,4.37356e+06,4.37356e+06,1.60347,1.60347,1.60347,27.7433,27.7433,27.7433,9.93396e+06,9.93396e+06,9.93396e+06,7.66879e+06,7.66879e+06,7.66879e+06,0.995237,0.995237,0.995237,22.3008,22.3008,22.3008,1227.98,1227.98,1227.98,78666.2,78666.2,78666.2,280222,280222,280222,4387.23,4387.23,4387.23,1.04385e+08,1.04385e+08,1.04385e+08,0.00286127,0.00286127,0.00286127,0.0473283,0.0473283,0.0473283
4,4.39582e+06,4.39582e+06,4.39582e+06,1.93037,1.93037,1.93037,39.4134,39.4134,39.4134,9.93652e+06,9.93652e+06,9.93652e+06,7.66757e+06,7.66757e+06,7.66757e+06,1.19186,1.19186,1.19186,31.5289,31.5289,31.5289,1427.78,1427.78,1427.78,74570.8,74570.8,74570.8,265622,265622,265622,5071.72,5071.72,5071.72,1.04388e+08,1.04388e+08,1.04388e+08,0.00342319,0.00342319,0.00342319,0.0668071,0.0668071,0.0668071
5,4.41804e+06,4.41804e+06,4.41804e+06,2.34427,2.34427,2.34427,56.4997,56.4997,56.4997,9.93884e+06,9.93884e+06,9.93884e+06,7.66628e+06,7.66628e+06,7.66628e+06,1.43987,1.43987,1.43987,44.98,44.98,44.98,1729.4,1729.4,1729.4,70692.8,70692.8,70692.8,251794,251794,251794,6108.03,6108.03,6108.03,1.0439e+08,1.0439e+08,1.0439e+08,0.00413137,0.00413137,0.00413137,0.0951594,0.0951594,0.0951594
6,4.44017e+06,4.44017e+06,4.44017e+06,2.87195,2.87195,2.87195,81.7257,81.7257,81.7257,9.9409e+06,9.9409e+06,9.9409e+06,7.6649e+06,7.6649e+06,7.6649e+06,1.75484,1.75484,1.75484,64.7511,64.7511,64.7511,2180.15,2180.15,2180.15,67021.8,67021.8,67021.8,238700,238700,238700,7659.02,7659.02,7659.02,1.0439e+08,1.0439e+08,1.0439e+08,0.00502995,0.00502995,0.00502995,0.136774,0.136774,0.136774
7,4.4622e+06,4.4622e+06,4.4622e+06,3.54937,3.54937,3.54937,119.279,119.279,119.279,9.94268e+06,9.94268e+06,9.94268e+06,7.66338e+06,7.66338e+06,7.66338e+06,2.1576,2.1576,2.1576,94.0539,94.0539,94.0539,2851.53,2851.53,2851.53,63548,63548,63548,226306,226306,226306,9970.72,9970.72,9970.72,1.04389e+08,1.04389e+08,1.04389e+08,0.006178,0.006178,0.006178,0.198364,0.198364,0.198364
8,4.48408e+06,4.48408e+06,4.48408e+06,4.42507,4.42507,4.42507,175.645,175.645,175.645,9.94417e+06,9.94417e+06,9.94417e+06,7.66166e+06,7.66166e+06,7.66166e+06,2.67615,2.67615,2.67615,137.843,137.843,137.843,3852.43,3852.43,3852.43,60262.8,60262.8,60262.8,214579,214579,214579,13417.6,13417.6,13417.6,1.04387e+08,1.04387e+08,1.04387e+08,0.00765499,0.00765499,0.00765499,0.290279,0.290279,0.290279
9,4.50573e+06,4.50573e+06,4.50573e+06,5.56486,5.56486,5.56486,260.936,260.936,260.936,9.94531e+06,9.94531e+06,9.94531e+06,7.65963e+06,7.65963e+06,7.65963e+06,3.34835,3.34835,3.34835,203.813,203.813,203.813,5349.9,5349.9,5349.9,57158.3,57158.3,57158.3,203490,203490,203490,18573.9,18573.9,18573.9,1.04382e+08,1.04382e+08,1.04382e+08,0.00956825,0.00956825,0.00956825,0.428571,0.428571,0.428571
