time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,3.27309e+07,3.27309e+07,3.27309e+07,1920.82,1920.82,1920.82,3313.5,3313.5,3313.5,1.35383e+07,1.35383e+07,1.35383e+07,2.96413e+07,2.96413e+07,2.96413e+07,1229.33,1229.33,1229.33,968.554,968.554,968.554,33441.3,33441.3,33441.3,14381.9,14381.9,14381.9,17844.8,17844.8,17844.8,24680.6,24680.6,24680.6,5.07001e+07,5.07001e+07,5.07001e+07,0,0,0,0,0,0
1,3.27348e+07,3.27348e+07,3.27348e+07,1952.86,1952.86,1952.86,3368.72,3368.72,3368.72,1.35389e+07,1.35389e+07,1.35389e+07,2.96426e+07,2.96426e+07,2.96426e+07,1249.85,1249.85,1249.85,984.737,984.737,984.737,33555.6,33555.6,33555.6,14424.3,14424.3,14424.3,17832.3,17832.3,17832.3,24645.5,24645.5,24645.5,5.06941e+07,5.06941e+07,5.06941e+07,1.43249,1.43249,1.43249,2.15456,2.15456,2.15456
2,3.27384e+07,3.27384e+07,3.27384e+07,1982.24,1982.24,1982.24,3419.42,3419.42,3419.42,1.35395e+07,1.35395e+07,1.35395e+07,2.96438e+07,2.96438e+07,2.96438e+07,1268.57,1268.57,1268.57,999.49,999.49,999.49,33833.9,33833.9,33833.9,14540.5,14540.5,14540.5,17934.6,17934.6,17934.6,24775,24775,24775,5.06967e+07,5.06967e+07,5.06967e+07,1.45519,1.45519,1.45519,2.18872,2.18872,2.18872
3,3.27418e+07,3.27418e+07,3.27418e+07,2008.96,2008.96,2008.96,3465.63,3465.63,3465.63,1.354e+07,1.354e+07,1.354e+07,2.9645e+07,2.9645e+07,2.9645e+07,1285.58,1285.58,1285.58,1012.93,1012.93,1012.93,34191.7,34191.7,34191.7,14692.7,14692.7,14692.7,18095.9,18095.9,18095.9,24990,24990,24990,5.06992e+07,5.06992e+07,5.06992e+07,1.47587,1.47587,1.47587,2.2199,2.2199,2.2199
4,3.27451e+07,3.27451e+07,3.27451e+07,2033.32,2033.32,2033.32,3507.85,3507.85,3507.85,1.35406e+07,1.35406e+07,1.35406e+07,2.96463e+07,2.96463e+07,2.96463e+07,1301.1,1301.1,1301.1,1025.21,1025.21,1025.21,34580.4,34580.4,34580.4,14859.2,14859.2,14859.2,18283.4,18283.4,18283.4,25244.1,25244.1,25244.1,5.07018e+07,5.07018e+07,5.07018e+07,1.49471,1.49471,1.49471,2.24835,2.24835,2.24835
5,3.27481e+07,3.27481e+07,3.27481e+07,2055.57,2055.57,2055.57,3546.47,3546.47,3546.47,1.35412e+07,1.35412e+07,1.35412e+07,2.96476e+07,2.96476e+07,2.96476e+07,1315.26,1315.26,1315.26,1036.44,1036.44,1036.44,34972.6,34972.6,34972.6,15027.5,15027.5,15027.5,18478.8,18478.8,18478.8,25510.9,25510.9,25510.9,5.07044e+07,5.07044e+07,5.07044e+07,1.5119,1.5119,1.5119,2.27436,2.27436,2.27436
6,3.2751e+07,3.2751e+07,3.2751e+07,2075.94,2075.94,2075.94,3581.9,3581.9,3581.9,1.35419e+07,1.35419e+07,1.35419e+07,2.9649e+07,2.9649e+07,2.9649e+07,1328.24,1328.24,1328.24,1046.75,1046.75,1046.75,35353.5,35353.5,35353.5,15191,15191,15191,18671.7,18671.7,18671.7,25775.7,25775.7,25775.7,5.07071e+07,5.07071e+07,5.07071e+07,1.52761,1.52761,1.52761,2.29819,2.29819,2.29819
7,3.27538e+07,3.27538e+07,3.27538e+07,2094.66,2094.66,2094.66,3614.5,3614.5,3614.5,1.35425e+07,1.35425e+07,1.35425e+07,2.96504e+07,2.96504e+07,2.96504e+07,1340.17,1340.17,1340.17,1056.24,1056.24,1056.24,35716,35716,35716,15346.6,15346.6,15346.6,18857,18857,18857,26031,26031,26031,5.07098e+07,5.07098e+07,5.07098e+07,1.54202,1.54202,1.54202,2.32008,2.32008,2.32008
8,3.27564e+07,3.27564e+07,3.27564e+07,2111.93,2111.93,2111.93,3644.64,3644.64,3644.64,1.35433e+07,1.35433e+07,1.35433e+07,2.9652e+07,2.9652e+07,2.9652e+07,1351.17,1351.17,1351.17,1065.02,1065.02,1065.02,36057,36057,36057,15492.8,15492.8,15492.8,19032.2,19032.2,19032.2,26273.1,26273.1,26273.1,5.07127e+07,5.07127e+07,5.07127e+07,1.5553,1.5553,1.5553,2.34028,2.34028,2.34028
9,3.27589e+07,3.27589e+07,3.27589e+07,2127.95,2127.95,2127.95,3672.62,3672.62,3672.62,1.3544e+07,1.3544e+07,1.3544e+07,2.96536e+07,2.96536e+07,2.96536e+07,1361.39,1361.39,1361.39,1073.17,1073.17,1073.17,36376.3,36376.3,36376.3,15629.5,15629.5,15629.5,19196.7,19196.7,19196.7,26500.9,26500.9,26500.9,5.07156e+07,5.07156e+07,5.07156e+07,1.56758,1.56758,1.56758,2.35898,2.35898,2.35898
10,3.27613e+07,3.27613e+07,3.27613e+07,2142.88,2142.88,2142.88,3698.74,3698.74,3698.74,1.35448e+07,1.35448e+07,1.35448e+07,2.96553e+07,2.96553e+07,2.96553e+07,1370.92,1370.92,1370.92,1080.78,1080.78,1080.78,36674.7,36674.7,36674.7,15757.1,15757.1,15757.1,19350.8,19350.8,19350.8,26714.6,26714.6,26714.6,5.07186e+07,5.07186e+07,5.07186e+07,1.579,1.579,1.579,2.3764,2.3764,2.3764
11,3.27635e+07,3.27635e+07,3.27635e+07,2156.9,2156.9,2156.9,3723.27,3723.27,3723.27,1.35456e+07,1.35456e+07,1.35456e+07,2.9657e+07,2.9657e+07,2.9657e+07,1379.87,1379.87,1379.87,1087.93,1087.93,1087.93,36953.9,36953.9,36953.9,15876.3,15876.3,15876.3,19495.1,19495.1,19495.1,26915.2,26915.2,26915.2,5.07217e+07,5.07217e+07,5.07217e+07,1.58968,1.58968,1.58968,2.3927,2.3927,2.3927
12,3.27657e+07,3.27657e+07,3.27657e+07,2170.14,2170.14,2170.14,3746.44,3746.44,3746.44,1.35464e+07,1.35464e+07,1.35464e+07,2.96588e+07,2.96588e+07,2.96588e+07,1388.33,1388.33,1388.33,1094.7,1094.7,1094.7,37215.9,37215.9,37215.9,15988.1,15988.1,15988.1,19630.6,19630.6,19630.6,27103.8,27103.8,27103.8,5.07249e+07,5.07249e+07,5.07249e+07,1.59974,1.59974,1.59974,2.40806,2.40806,2.40806
13,3.27678e+07,3.27678e+07,3.27678e+07,2182.72,2182.72,2182.72,3768.45,3768.45,3768.45,1.35472e+07,1.35472e+07,1.35472e+07,2.96607e+07,2.96607e+07,2.96607e+07,1396.38,1396.38,1396.38,1101.13,1101.13,1101.13,37462.8,37462.8,37462.8,16093.3,16093.3,16093.3,19758.4,19758.4,19758.4,27281.8,27281.8,27281.8,5.07281e+07,5.07281e+07,5.07281e+07,1.60928,1.60928,1.60928,2.42261,2.42261,2.42261
14,3.27697e+07,3.27697e+07,3.27697e+07,2194.76,2194.76,2194.76,3789.5,3789.5,3789.5,1.35481e+07,1.35481e+07,1.35481e+07,2.96626e+07,2.96626e+07,2.96626e+07,1404.08,1404.08,1404.08,1107.28,1107.28,1107.28,37696.6,37696.6,37696.6,16192.8,16192.8,16192.8,19879.6,19879.6,19879.6,27450.7,27450.7,27450.7,5.07314e+07,5.07314e+07,5.07314e+07,1.61837,1.61837,1.61837,2.43649,2.43649,2.43649
15,3.27716e+07,3.27716e+07,3.27716e+07,2206.34,2206.34,2206.34,3809.74,3809.74,3809.74,1.3549e+07,1.3549e+07,1.3549e+07,2.96646e+07,2.96646e+07,2.96646e+07,1411.5,1411.5,1411.5,1113.2,1113.2,1113.2,37919.1,37919.1,37919.1,16287.6,16287.6,16287.6,19995,19995,19995,27611.6,27611.6,27611.6,5.07347e+07,5.07347e+07,5.07347e+07,1.62711,1.62711,1.62711,2.44979,2.44979,2.44979
16,3.27734e+07,3.27734e+07,3.27734e+07,2217.55,2217.55,2217.55,3829.3,3829.3,3829.3,1.35499e+07,1.35499e+07,1.35499e+07,2.96666e+07,2.96666e+07,2.96666e+07,1418.69,1418.69,1418.69,1118.93,1118.93,1118.93,38132.1,38132.1,38132.1,16378.3,16378.3,16378.3,20105.7,20105.7,20105.7,27765.8,27765.8,27765.8,5.07381e+07,5.07381e+07,5.07381e+07,1.63554,1.63554,1.63554,2.46262,2.46262,2.46262
17,3.27751e+07,3.27751e+07,3.27751e+07,2228.45,2228.45,2228.45,3848.28,3848.28,3848.28,1.35509e+07,1.35509e+07,1.35509e+07,2.96686e+07,2.96686e+07,2.96686e+07,1425.69,1425.69,1425.69,1124.49,1124.49,1124.49,38336.9,38336.9,38336.9,16465.5,16465.5,16465.5,20212.3,20212.3,20212.3,27914.2,27914.2,27914.2,5.07415e+07,5.07415e+07,5.07415e+07,1.64372,1.64372,1.64372,2.47504,2.47504,2.47504
18,3.27768e+07,3.27768e+07,3.27768e+07,2239.09,2239.09,2239.09,3866.76,3866.76,3866.76,1.35518e+07,1.35518e+07,1.35518e+07,2.96707e+07,2.96707e+07,2.96707e+07,1432.52,1432.52,1432.52,1129.91,1129.91,1129.91,38534.7,38534.7,38534.7,16549.9,16549.9,16549.9,20315.5,20315.5,20315.5,28057.8,28057.8,28057.8,5.0745e+07,5.0745e+07,5.0745e+07,1.65169,1.65169,1.65169,2.48713,2.48713,2.48713
19,3.27783e+07,3.27783e+07,3.27783e+07,2249.49,2249.49,2249.49,3884.8,3884.8,3884.8,1.35528e+07,1.35528e+07,1.35528e+07,2.96728e+07,2.96728e+07,2.96728e+07,1439.21,1439.21,1439.21,1135.21,1135.21,1135.21,38726.6,38726.6,38726.6,16631.8,16631.8,16631.8,20415.9,20415.9,20415.9,28197.1,28197.1,28197.1,5.07486e+07,5.07486e+07,5.07486e+07,1.65948,1.65948,1.65948,2.49891,2.49891,2.49891
20,3.27798e+07,3.27798e+07,3.27798e+07,2259.69,2259.69,2259.69,3902.42,3902.42,3902.42,1.35537e+07,1.35537e+07,1.35537e+07,2.96749e+07,2.96749e+07,2.96749e+07,1445.77,1445.77,1445.77,1140.39,1140.39,1140.39,38913.2,38913.2,38913.2,16711.6,16711.6,16711.6,20513.8,20513.8,20513.8,28332.8,28332.8,28332.8,5.07521e+07,5.07521e+07,5.07521e+07,1.66711,1.66711,1.66711,2.51042,2.51042,2.51042
21,3.27811e+07,3.27811e+07,3.27811e+07,2269.68,2269.68,2269.68,3919.66,3919.66,3919.66,1.35547e+07,1.35547e+07,1.35547e+07,2.96771e+07,2.96771e+07,2.96771e+07,1452.2,1452.2,1452.2,1145.46,1145.46,1145.46,39095.2,39095.2,39095.2,16789.6,16789.6,16789.6,20609.5,20609.5,20609.5,28465.1,28465.1,28465.1,5.07557e+07,5.07557e+07,5.07557e+07,1.67459,1.67459,1.67459,2.52167,2.52167,2.52167
22,3.27825e+07,3.27825e+07,3.27825e+07,2279.47,2279.47,2279.47,3936.48,3936.48,3936.48,1.35557e+07,1.35557e+07,1.35557e+07,2.96793e+07,2.96793e+07,2.96793e+07,1458.52,1458.52,1458.52,1150.42,1150.42,1150.42,39272.7,39272.7,39272.7,16865.9,16865.9,16865.9,20703.2,20703.2,20703.2,28594.3,28594.3,28594.3,5.07594e+07,5.07594e+07,5.07594e+07,1.68192,1.68192,1.68192,2.53267,2.53267,2.53267
23,3.27837e+07,3.27837e+07,3.27837e+07,2289.05,2289.05,2289.05,3952.89,3952.89,3952.89,1.35568e+07,1.35568e+07,1.35568e+07,2.96816e+07,2.96816e+07,2.96816e+07,1464.7,1464.7,1464.7,1155.25,1155.25,1155.25,39445.9,39445.9,39445.9,16940.5,16940.5,16940.5,20794.9,20794.9,20794.9,28720.4,28720.4,28720.4,5.07631e+07,5.07631e+07,5.07631e+07,1.68911,1.68911,1.68911,2.5434,2.5434,2.5434
24,3.27848e+07,3.27848e+07,3.27848e+07,2298.39,2298.39,2298.39,3968.82,3968.82,3968.82,1.35578e+07,1.35578e+07,1.35578e+07,2.96839e+07,2.96839e+07,2.96839e+07,1470.73,1470.73,1470.73,1159.95,1159.95,1159.95,39614.8,39614.8,39614.8,17013.5,17013.5,17013.5,20884.6,20884.6,20884.6,28843.3,28843.3,28843.3,5.07668e+07,5.07668e+07,5.07668e+07,1.69613,1.69613,1.69613,2.55385,2.55385,2.55385
25,3.27859e+07,3.27859e+07,3.27859e+07,2307.46,2307.46,2307.46,3984.24,3984.24,3984.24,1.35588e+07,1.35588e+07,1.35588e+07,2.96862e+07,2.96862e+07,2.96862e+07,1476.6,1476.6,1476.6,1164.51,1164.51,1164.51,39779.1,39779.1,39779.1,17084.7,17084.7,17084.7,20972.3,20972.3,20972.3,28963,28963,28963,5.07706e+07,5.07706e+07,5.07706e+07,1.70297,1.70297,1.70297,2.56399,2.56399,2.56399
26,3.2787e+07,3.2787e+07,3.2787e+07,2316.23,2316.23,2316.23,3999.08,3999.08,3999.08,1.35599e+07,1.35599e+07,1.35599e+07,2.96885e+07,2.96885e+07,2.96885e+07,1482.28,1482.28,1482.28,1168.9,1168.9,1168.9,39938.3,39938.3,39938.3,17154,17154,17154,21057.5,21057.5,21057.5,29079,29079,29079,5.07744e+07,5.07744e+07,5.07744e+07,1.7096,1.7096,1.7096,2.57377,2.57377,2.57377
27,3.27879e+07,3.27879e+07,3.27879e+07,2324.65,2324.65,2324.65,4013.26,4013.26,4013.26,1.3561e+07,1.3561e+07,1.3561e+07,2.96909e+07,2.96909e+07,2.96909e+07,1487.75,1487.75,1487.75,1173.11,1173.11,1173.11,40092,40092,40092,17221.2,17221.2,17221.2,21140.2,21140.2,21140.2,29190.9,29190.9,29190.9,5.07783e+07,5.07783e+07,5.07783e+07,1.71599,1.71599,1.71599,2.58316,2.58316,2.58316
28,3.27888e+07,3.27888e+07,3.27888e+07,2332.69,2332.69,2332.69,4026.71,4026.71,4026.71,1.35621e+07,1.35621e+07,1.35621e+07,2.96933e+07,2.96933e+07,2.96933e+07,1492.97,1492.97,1492.97,1177.1,1177.1,1177.1,40239.6,40239.6,40239.6,17286,17286,17286,21220,21220,21220,29298.4,29298.4,29298.4,5.07822e+07,5.07822e+07,5.07822e+07,1.72211,1.72211,1.72211,2.5921,2.5921,2.5921
29,3.27896e+07,3.27896e+07,3.27896e+07,2340.28,2340.28,2340.28,4039.34,4039.34,4039.34,1.35632e+07,1.35632e+07,1.35632e+07,2.96957e+07,2.96957e+07,2.96957e+07,1497.91,1497.91,1497.91,1180.85,1180.85,1180.85,40380.2,40380.2,40380.2,17348.1,17348.1,17348.1,21296.5,21296.5,21296.5,29400.9,29400.9,29400.9,5.07861e+07,5.07861e+07,5.07861e+07,1.72793,1.72793,1.72793,2.60055,2.60055,2.60055
30,3.27904e+07,3.27904e+07,3.27904e+07,2347.39,2347.39,2347.39,4051.07,4051.07,4051.07,1.35643e+07,1.35643e+07,1.35643e+07,2.96982e+07,2.96982e+07,2.96982e+07,1502.55,1502.55,1502.55,1184.35,1184.35,1184.35,40513.3,40513.3,40513.3,17407.2,17407.2,17407.2,21369.3,21369.3,21369.3,29497.8,29497.8,29497.8,5.079e+07,5.079e+07,5.079e+07,1.73341,1.73341,1.73341,2.60844,2.60844,2.60844
31,3.27911e+07,3.27911e+07,3.27911e+07,2353.96,2353.96,2353.96,4061.8,4061.8,4061.8,1.35654e+07,1.35654e+07,1.35654e+07,2.97006e+07,2.97006e+07,2.97006e+07,1506.84,1506.84,1506.84,1187.56,1187.56,1187.56,40637.8,40637.8,40637.8,17462.9,17462.9,17462.9,21437.9,21437.9,21437.9,29588.5,29588.5,29588.5,5.0794e+07,5.0794e+07,5.0794e+07,1.73851,1.73851,1.73851,2.61572,2.61572,2.61572
32,3.27918e+07,3.27918e+07,3.27918e+07,2359.94,2359.94,2359.94,4071.46,4071.46,4071.46,1.35666e+07,1.35666e+07,1.35666e+07,2.97031e+07,2.97031e+07,2.97031e+07,1510.77,1510.77,1510.77,1190.46,1190.46,1190.46,40753.1,40753.1,40753.1,17514.9,17514.9,17514.9,21502,21502,21502,29672.3,29672.3,29672.3,5.0798e+07,5.0798e+07,5.0798e+07,1.74319,1.74319,1.74319,2.62233,2.62233,2.62233
33,3.27925e+07,3.27925e+07,3.27925e+07,2365.29,2365.29,2365.29,4079.97,4079.97,4079.97,1.35677e+07,1.35677e+07,1.35677e+07,2.97057e+07,2.97057e+07,2.97057e+07,1514.29,1514.29,1514.29,1193.02,1193.02,1193.02,40858.3,40858.3,40858.3,17562.9,17562.9,17562.9,21561,21561,21561,29748.8,29748.8,29748.8,5.0802e+07,5.0802e+07,5.0802e+07,1.74743,1.74743,1.74743,2.62823,2.62823,2.62823
34,3.27931e+07,3.27931e+07,3.27931e+07,2369.96,2369.96,2369.96,4087.25,4087.25,4087.25,1.35689e+07,1.35689e+07,1.35689e+07,2.97082e+07,2.97082e+07,2.97082e+07,1517.38,1517.38,1517.38,1195.23,1195.23,1195.23,40952.6,40952.6,40952.6,17606.4,17606.4,17606.4,21614.7,21614.7,21614.7,29817.4,29817.4,29817.4,5.08061e+07,5.08061e+07,5.08061e+07,1.75118,1.75118,1.75118,2.63337,2.63337,2.63337
35,3.27936e+07,3.27936e+07,3.27936e+07,2373.92,2373.92,2373.92,4093.25,4093.25,4093.25,1.35701e+07,1.35701e+07,1.35701e+07,2.97108e+07,2.97108e+07,2.97108e+07,1520.02,1520.02,1520.02,1197.07,1197.07,1197.07,41035.2,41035.2,41035.2,17645.2,17645.2,17645.2,21662.5,21662.5,21662.5,29877.4,29877.4,29877.4,5.08101e+07,5.08101e+07,5.08101e+07,1.75442,1.75442,1.75442,2.6377,2.6377,2.6377
36,3.27942e+07,3.27942e+07,3.27942e+07,2377.14,2377.14,2377.14,4097.92,4097.92,4097.92,1.35713e+07,1.35713e+07,1.35713e+07,2.97134e+07,2.97134e+07,2.97134e+07,1522.19,1522.19,1522.19,1198.52,1198.52,1198.52,41105.6,41105.6,41105.6,17679,17679,17679,21704.1,21704.1,21704.1,29928.5,29928.5,29928.5,5.08142e+07,5.08142e+07,5.08142e+07,1.75712,1.75712,1.75712,2.64118,2.64118,2.64118
37,3.27947e+07,3.27947e+07,3.27947e+07,2379.59,2379.59,2379.59,4101.22,4101.22,4101.22,1.35724e+07,1.35724e+07,1.35724e+07,2.9716e+07,2.9716e+07,2.9716e+07,1523.87,1523.87,1523.87,1199.57,1199.57,1199.57,41163.2,41163.2,41163.2,17707.5,17707.5,17707.5,21739.2,21739.2,21739.2,29970.2,29970.2,29970.2,5.08183e+07,5.08183e+07,5.08183e+07,1.75927,1.75927,1.75927,2.64379,2.64379,2.64379
38,3.27952e+07,3.27952e+07,3.27952e+07,2381.26,2381.26,2381.26,4103.12,4103.12,4103.12,1.35737e+07,1.35737e+07,1.35737e+07,2.97186e+07,2.97186e+07,2.97186e+07,1525.05,1525.05,1525.05,1200.21,1200.21,1200.21,41207.4,41207.4,41207.4,17730.6,17730.6,17730.6,21767.6,21767.6,21767.6,30002.3,30002.3,30002.3,5.08223e+07,5.08223e+07,5.08223e+07,1.76085,1.76085,1.76085,2.64551,2.64551,2.64551
39,3.27957e+07,3.27957e+07,3.27957e+07,2382.14,2382.14,2382.14,4103.62,4103.62,4103.62,1.35749e+07,1.35749e+07,1.35749e+07,2.97213e+07,2.97213e+07,2.97213e+07,1525.73,1525.73,1525.73,1200.45,1200.45,1200.45,41238.1,41238.1,41238.1,17748,17748,17748,21789.1,21789.1,21789.1,30024.3,30024.3,30024.3,5.08264e+07,5.08264e+07,5.08264e+07,1.76184,1.76184,1.76184,2.64633,2.64633,2.64633
40,3.27962e+07,3.27962e+07,3.27962e+07,2382.24,2382.24,2382.24,4102.72,4102.72,4102.72,1.35761e+07,1.35761e+07,1.35761e+07,2.97239e+07,2.97239e+07,2.97239e+07,1525.9,1525.9,1525.9,1200.28,1200.28,1200.28,41254.9,41254.9,41254.9,17759.6,17759.6,17759.6,21803.5,21803.5,21803.5,30036.4,30036.4,30036.4,5.08304e+07,5.08304e+07,5.08304e+07,1.76226,1.76226,1.76226,2.64624,2.64624,2.64624
41,3.27967e+07,3.27967e+07,3.27967e+07,2381.57,2381.57,2381.57,4100.45,4100.45,4100.45,1.35773e+07,1.35773e+07,1.35773e+07,2.97266e+07,2.97266e+07,2.97266e+07,1525.58,1525.58,1525.58,1199.7,1199.7,1199.7,41258,41258,41258,17765.6,17765.6,17765.6,21810.9,21810.9,21810.9,30038.4,30038.4,30038.4,5.08344e+07,5.08344e+07,5.08344e+07,1.76209,1.76209,1.76209,2.64527,2.64527,2.64527
42,3.27972e+07,3.27972e+07,3.27972e+07,2380.14,2380.14,2380.14,4096.85,4096.85,4096.85,1.35785e+07,1.35785e+07,1.35785e+07,2.97292e+07,2.97292e+07,2.97292e+07,1524.78,1524.78,1524.78,1198.74,1198.74,1198.74,41247.3,41247.3,41247.3,17765.7,17765.7,17765.7,21811.3,21811.3,21811.3,30030.4,30030.4,30030.4,5.08384e+07,5.08384e+07,5.08384e+07,1.76136,1.76136,1.76136,2.64342,2.64342,2.64342
43,3.27977e+07,3.27977e+07,3.27977e+07,2377.99,2377.99,2377.99,4091.98,4091.98,4091.98,1.35798e+07,1.35798e+07,1.35798e+07,2.97319e+07,2.97319e+07,2.97319e+07,1523.52,1523.52,1523.52,1197.4,1197.4,1197.4,41223.2,41223.2,41223.2,17760.3,17760.3,17760.3,21804.7,21804.7,21804.7,30012.7,30012.7,30012.7,5.08424e+07,5.08424e+07,5.08424e+07,1.76009,1.76009,1.76009,2.64072,2.64072,2.64072
44,3.27983e+07,3.27983e+07,3.27983e+07,2375.15,2375.15,2375.15,4085.9,4085.9,4085.9,1.3581e+07,1.3581e+07,1.3581e+07,2.97346e+07,2.97346e+07,2.97346e+07,1521.81,1521.81,1521.81,1195.72,1195.72,1195.72,41186.2,41186.2,41186.2,17749.4,17749.4,17749.4,21791.5,21791.5,21791.5,29985.5,29985.5,29985.5,5.08464e+07,5.08464e+07,5.08464e+07,1.75829,1.75829,1.75829,2.63724,2.63724,2.63724
