time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,3.55529e+06,3.55529e+06,3.55529e+06,276.484,276.484,276.484,54.9625,54.9625,54.9625,9.62871e+06,9.62871e+06,9.62871e+06,9.48444e+06,9.48444e+06,9.48444e+06,237.626,237.626,237.626,47.9371,47.9371,47.9371,7431.83,7431.83,7431.83,101597,101597,101597,296334,296334,296334,19990.2,19990.2,19990.2,1.03614e+08,1.03614e+08,1.03614e+08,0,0,0,0,0,0
1,3.57688e+06,3.57688e+06,3.57688e+06,242.263,242.263,242.263,56.7593,56.7593,56.7593,9.64261e+06,9.64261e+06,9.64261e+06,9.4833e+06,9.4833e+06,9.4833e+06,207.03,207.03,207.03,49.2898,49.2898,49.2898,6733.2,6733.2,6733.2,86905.7,86905.7,86905.7,253020,253020,253020,18171.4,18171.4,18171.4,1.0364e+08,1.0364e+08,1.0364e+08,0.564413,0.564413,0.564413,0.0628697,0.0628697,0.0628697
2,3.59855e+06,3.59855e+06,3.59855e+06,214.278,214.278,214.278,59.3068,59.3068,59.3068,9.65424e+06,9.65424e+06,9.65424e+06,9.4821e+06,9.4821e+06,9.4821e+06,181.987,181.987,181.987,51.2571,51.2571,51.2571,6173.81,6173.81,6173.81,74399.6,74399.6,74399.6,216203,216203,216203,16718.3,16718.3,16718.3,1.03668e+08,1.03668e+08,1.03668e+08,0.495478,0.495478,0.495478,0.065174,0.065174,0.065174
3,3.62027e+06,3.62027e+06,3.62027e+06,191.259,191.259,191.259,62.6701,62.6701,62.6701,9.66391e+06,9.66391e+06,9.66391e+06,9.48085e+06,9.48085e+06,9.48085e+06,161.439,161.439,161.439,53.8958,53.8958,53.8958,5737.73,5737.73,5737.73,63762.5,63762.5,63762.5,184933,184933,184933,15590.3,15590.3,15590.3,1.0369e+08,1.0369e+08,1.0369e+08,0.438954,0.438954,0.438954,0.0683335,0.0683335,0.0683335
4,3.64203e+06,3.64203e+06,3.64203e+06,172.286,172.286,172.286,66.9594,66.9594,66.9594,9.67191e+06,9.67191e+06,9.67191e+06,9.47956e+06,9.47956e+06,9.47956e+06,144.534,144.534,144.534,57.2903,57.2903,57.2903,5412.62,5412.62,5412.62,54721.9,54721.9,54721.9,158393,158393,158393,14756,14756,14756,1.03707e+08,1.03707e+08,1.03707e+08,0.392458,0.392458,0.392458,0.0724445,0.0724445,0.0724445
5,3.66382e+06,3.66382e+06,3.66382e+06,156.631,156.631,156.631,72.3218,72.3218,72.3218,9.67849e+06,9.67849e+06,9.67849e+06,9.47822e+06,9.47822e+06,9.47822e+06,130.599,130.599,130.599,61.5542,61.5542,61.5542,5189.47,5189.47,5189.47,47043.1,47043.1,47043.1,135881,135881,135881,14192.7,14192.7,14192.7,1.0372e+08,1.0372e+08,1.0372e+08,0.354137,0.354137,0.354137,0.0776433,0.0776433,0.0776433
6,3.68562e+06,3.68562e+06,3.68562e+06,143.721,143.721,143.721,78.9515,78.9515,78.9515,9.68385e+06,9.68385e+06,9.68385e+06,9.47683e+06,9.47683e+06,9.47683e+06,119.107,119.107,119.107,66.838,66.838,66.838,5062.44,5062.44,5062.44,40525,40525,40525,116797,116797,116797,13886.1,13886.1,13886.1,1.03729e+08,1.03729e+08,1.03729e+08,0.322529,0.322529,0.322529,0.0841115,0.0841115,0.0841115
7,3.70742e+06,3.70742e+06,3.70742e+06,133.104,133.104,133.104,87.1008,87.1008,87.1008,9.68816e+06,9.68816e+06,9.68816e+06,9.47541e+06,9.47541e+06,9.47541e+06,109.642,109.642,109.642,73.3374,73.3374,73.3374,5028.81,5028.81,5028.81,34995.5,34995.5,34995.5,100628,100628,100628,13830.2,13830.2,13830.2,1.03735e+08,1.03735e+08,1.03735e+08,0.296483,0.296483,0.296483,0.0920867,0.0920867,0.0920867
8,3.72922e+06,3.72922e+06,3.72922e+06,124.422,124.422,124.422,97.0958,97.0958,97.0958,9.69159e+06,9.69159e+06,9.69159e+06,9.47394e+06,9.47394e+06,9.47394e+06,101.873,101.873,101.873,81.3049,81.3049,81.3049,5089.12,5089.12,5089.12,30307.9,30307.9,30307.9,86936.3,86936.3,86936.3,14027.7,14027.7,14027.7,1.03738e+08,1.03738e+08,1.03738e+08,0.275091,0.275091,0.275091,0.101876,0.101876,0.101876
9,3.75099e+06,3.75099e+06,3.75099e+06,117.392,117.392,117.392,109.357,109.357,109.357,9.69424e+06,9.69424e+06,9.69424e+06,9.47243e+06,9.47243e+06,9.47243e+06,95.5423,95.5423,95.5423,91.066,91.066,91.066,5247.41,5247.41,5247.41,26336.9,26336.9,26336.9,75350.8,75350.8,75350.8,14490.8,14490.8,14490.8,1.03739e+08,1.03739e+08,1.03739e+08,0.257632,0.257632,0.257632,0.113878,0.113878,0.113878
