index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
1146,1.35198,4.7447,8.6591,0.666346,0.719317,0,0,0,0,0,0,13.9922,14.5074,3.68625,0.0960693,0.891451,0.139365,0.719039,-3.46115,-3.38399,5.73308,0.154896,0.415067,-14725.5
