index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
259,1.56152,8.05373,4.29585,1.18711,1.17431,0,0,0,0,0,0,18.7891,18.4923,2.51478,0.0547851,0.652882,0.333428,0.238683,-3.38671,-3.08963,9.43754,0.164666,0.104936,-20799.1
