time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,4.47005e+06,4.47005e+06,4.47005e+06,670.747,670.747,670.747,8.15923,8.15923,8.15923,7.6347e+06,7.6347e+06,7.6347e+06,9.02591e+06,9.02591e+06,9.02591e+06,520.692,520.692,520.692,5.3578,5.3578,5.3578,22923.8,22923.8,22923.8,13118.4,13118.4,13118.4,49769.5,49769.5,49769.5,91221,91221,91221,1.054e+08,1.054e+08,1.054e+08,0,0,0,0,0,0
1,4.48984e+06,4.48984e+06,4.48984e+06,985.009,985.009,985.009,9.5158,9.5158,9.5158,7.63038e+06,7.63038e+06,7.63038e+06,9.02419e+06,9.02419e+06,9.02419e+06,761.167,761.167,761.167,6.21908,6.21908,6.21908,21384.4,21384.4,21384.4,18544.6,18544.6,18544.6,70158.6,70158.6,70158.6,85042.6,85042.6,85042.6,1.05367e+08,1.05367e+08,1.05367e+08,1.30805,1.30805,1.30805,0.0185078,0.0185078,0.0185078
2,4.50841e+06,4.50841e+06,4.50841e+06,1457.22,1457.22,1457.22,11.1718,11.1718,11.1718,7.6245e+06,7.6245e+06,7.6245e+06,9.02143e+06,9.02143e+06,9.02143e+06,1121.02,1121.02,1121.02,7.2655,7.2655,7.2655,19965.4,19965.4,19965.4,26585.6,26585.6,26585.6,100365,100365,100365,79338.4,79338.4,79338.4,1.05334e+08,1.05334e+08,1.05334e+08,1.92479,1.92479,1.92479,0.0216188,0.0216188,0.0216188
3,4.52513e+06,4.52513e+06,4.52513e+06,2169.7,2169.7,2169.7,13.1896,13.1896,13.1896,7.61628e+06,7.61628e+06,7.61628e+06,9.01717e+06,9.01717e+06,9.01717e+06,1662.01,1662.01,1662.01,8.53644,8.53644,8.53644,18661.2,18661.2,18661.2,38564.7,38564.7,38564.7,145352,145352,145352,74083.7,74083.7,74083.7,1.05287e+08,1.05287e+08,1.05287e+08,2.85208,2.85208,2.85208,0.0254073,0.0254073,0.0254073
4,4.53907e+06,4.53907e+06,4.53907e+06,3247.53,3247.53,3247.53,15.6393,15.6393,15.6393,7.60451e+06,7.60451e+06,7.60451e+06,9.0107e+06,9.0107e+06,9.0107e+06,2477.89,2477.89,2477.89,10.0746,10.0746,10.0746,17466.7,17466.7,17466.7,56492,56492,56492,212665,212665,212665,69257,69257,69257,1.05219e+08,1.05219e+08,1.05219e+08,4.25141,4.25141,4.25141,0.0300108,0.0300108,0.0300108
5,4.5488e+06,4.5488e+06,4.5488e+06,4877.45,4877.45,4877.45,18.5875,18.5875,18.5875,7.58739e+06,7.58739e+06,7.58739e+06,9.00096e+06,9.00096e+06,9.00096e+06,3708.82,3708.82,3708.82,11.9203,11.9203,11.9203,16378.2,16378.2,16378.2,83404.1,83404.1,83404.1,313714,313714,313714,64840.4,64840.4,64840.4,1.05119e+08,1.05119e+08,1.05119e+08,6.36604,6.36604,6.36604,0.0355708,0.0355708,0.0355708
6,4.55218e+06,4.55218e+06,4.55218e+06,7330.38,7330.38,7330.38,22.0771,22.0771,22.0771,7.56225e+06,7.56225e+06,7.56225e+06,8.98637e+06,8.98637e+06,8.98637e+06,5559.21,5559.21,5559.21,14.0991,14.0991,14.0991,15392.2,15392.2,15392.2,123831,123831,123831,465560,465560,465560,60818.3,60818.3,60818.3,1.04973e+08,1.04973e+08,1.04973e+08,9.55467,9.55467,9.55467,0.0422036,0.0422036,0.0422036
7,4.54613e+06,4.54613e+06,4.54613e+06,10979.2,10979.2,10979.2,26.0864,26.0864,26.0864,7.52522e+06,7.52522e+06,7.52522e+06,8.96457e+06,8.96457e+06,8.96457e+06,8313.59,8313.59,8313.59,16.5972,16.5972,16.5972,14505.7,14505.7,14505.7,184369,184369,184369,693148,693148,693148,57176.5,57176.5,57176.5,1.04756e+08,1.04756e+08,1.04756e+08,14.3265,14.3265,14.3265,0.0499389,0.0499389,0.0499389
8,4.52628e+06,4.52628e+06,4.52628e+06,16288.8,16288.8,16288.8,30.4607,30.4607,30.4607,7.47098e+06,7.47098e+06,7.47098e+06,8.93226e+06,8.93226e+06,8.93226e+06,12335.6,12335.6,12335.6,19.3199,19.3199,19.3199,13715.2,13715.2,13715.2,274224,274224,274224,1.03152e+06,1.03152e+06,1.03152e+06,53899.3,53899.3,53899.3,1.04438e+08,1.04438e+08,1.04438e+08,21.3558,21.3558,21.3558,0.0586107,0.0586107,0.0586107
9,4.48698e+06,4.48698e+06,4.48698e+06,23730.6,23730.6,23730.6,34.8143,34.8143,34.8143,7.39281e+06,7.39281e+06,7.39281e+06,8.88506e+06,8.88506e+06,8.88506e+06,18016.4,18016.4,18016.4,22.033,22.033,22.033,13015.2,13015.2,13015.2,405312,405312,405312,1.52661e+06,1.52661e+06,1.52661e+06,50964.4,50964.4,50964.4,1.03976e+08,1.03976e+08,1.03976e+08,31.4231,31.4231,31.4231,0.0676853,0.0676853,0.0676853
