time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.98295e+06,2.98295e+06,2.98295e+06,929.809,929.809,929.809,16231.4,16231.4,16231.4,6.78765e+06,6.78765e+06,6.78765e+06,5.64486e+06,5.64486e+06,5.64486e+06,707.353,707.353,707.353,14876.9,14876.9,14876.9,630981,630981,630981,77596.1,77596.1,77596.1,356095,356095,356095,3.37727e+06,3.37727e+06,3.37727e+06,1.06818e+08,1.06818e+08,1.06818e+08,0,0,0,0,0,0
1,2.95448e+06,2.95448e+06,2.95448e+06,839.436,839.436,839.436,16295.2,16295.2,16295.2,6.74768e+06,6.74768e+06,6.74768e+06,5.64767e+06,5.64767e+06,5.64767e+06,645.027,645.027,645.027,14994.7,14994.7,14994.7,673753,673753,673753,74598,74598,74598,342525,342525,342525,3.60147e+06,3.60147e+06,3.60147e+06,1.06634e+08,1.06634e+08,1.06634e+08,2.20597,2.20597,2.20597,10.1798,10.1798,10.1798
2,2.92702e+06,2.92702e+06,2.92702e+06,748.863,748.863,748.863,15992.6,15992.6,15992.6,6.70833e+06,6.70833e+06,6.70833e+06,5.65702e+06,5.65702e+06,5.65702e+06,581.609,581.609,581.609,14768.7,14768.7,14768.7,709812,709812,709812,71212.2,71212.2,71212.2,327278,327278,327278,3.78947e+06,3.78947e+06,3.78947e+06,1.06495e+08,1.06495e+08,1.06495e+08,1.98847,1.98847,1.98847,10.1225,10.1225,10.1225
3,2.90155e+06,2.90155e+06,2.90155e+06,661.944,661.944,661.944,15358,15358,15358,6.67051e+06,6.67051e+06,6.67051e+06,5.67366e+06,5.67366e+06,5.67366e+06,520.021,520.021,520.021,14228.5,14228.5,14228.5,737343,737343,737343,67512.1,67512.1,67512.1,310657,310657,310657,3.93145e+06,3.93145e+06,3.93145e+06,1.06402e+08,1.06402e+08,1.06402e+08,1.77401,1.77401,1.77401,9.8425,9.8425,9.8425
4,2.87889e+06,2.87889e+06,2.87889e+06,581.871,581.871,581.871,14457.6,14457.6,14457.6,6.63493e+06,6.63493e+06,6.63493e+06,5.69786e+06,5.69786e+06,5.69786e+06,462.616,462.616,462.616,13430.5,13430.5,13430.5,755183,755183,755183,63591.6,63591.6,63591.6,293064,293064,293064,4.0211e+06,4.0211e+06,4.0211e+06,1.06361e+08,1.06361e+08,1.06361e+08,1.57141,1.57141,1.57141,9.37079,9.37079,9.37079
5,2.85961e+06,2.85961e+06,2.85961e+06,510.693,510.693,510.693,13371.7,13371.7,13371.7,6.6021e+06,6.6021e+06,6.6021e+06,5.72938e+06,5.72938e+06,5.72938e+06,411.011,411.011,411.011,12446.9,12446.9,12446.9,762891,762891,762891,59553.8,59553.8,59553.8,274947,274947,274947,4.05613e+06,4.05613e+06,4.05613e+06,1.06372e+08,1.06372e+08,1.06372e+08,1.38722,1.38722,1.38722,8.75293,8.75293,8.75293
6,2.84402e+06,2.84402e+06,2.84402e+06,449.376,449.376,449.376,12182.1,12182.1,12182.1,6.57231e+06,6.57231e+06,6.57231e+06,5.76751e+06,5.76751e+06,5.76751e+06,366.09,366.09,366.09,11353.4,11353.4,11353.4,760706,760706,760706,55499.5,55499.5,55499.5,256747,256747,256747,4.03794e+06,4.03794e+06,4.03794e+06,1.06433e+08,1.06433e+08,1.06433e+08,1.2253,1.2253,1.2253,8.04006,8.04006,8.04006
7,2.83221e+06,2.83221e+06,2.83221e+06,398.003,398.003,398.003,10961.3,10961.3,10961.3,6.54565e+06,6.54565e+06,6.54565e+06,5.81125e+06,5.81125e+06,5.81125e+06,328.11,328.11,328.11,10219.6,10219.6,10219.6,749428,749428,749428,51519,51519,51519,238866,238866,238866,3.97105e+06,3.97105e+06,3.97105e+06,1.06539e+08,1.06539e+08,1.06539e+08,1.08715,1.08715,1.08715,7.28139,7.28139,7.28139
8,2.82411e+06,2.82411e+06,2.82411e+06,356.057,356.057,356.057,9766.89,9766.89,9766.89,6.52205e+06,6.52205e+06,6.52205e+06,5.85938e+06,5.85938e+06,5.85938e+06,296.879,296.879,296.879,9101.91,9101.91,9101.91,730248,730248,730248,47687.5,47687.5,47687.5,221641,221641,221641,3.86205e+06,3.86205e+06,3.86205e+06,1.06683e+08,1.06683e+08,1.06683e+08,0.972451,0.972451,0.972451,6.51885,6.51885,6.51885
9,2.8195e+06,2.8195e+06,2.8195e+06,322.687,322.687,322.687,8639.87,8639.87,8639.87,6.50132e+06,6.50132e+06,6.50132e+06,5.91061e+06,5.91061e+06,5.91061e+06,271.929,271.929,271.929,8041.39,8041.39,8041.39,704578,704578,704578,44063.1,44063.1,44063.1,205337,205337,205337,3.71875e+06,3.71875e+06,3.71875e+06,1.06857e+08,1.06857e+08,1.06857e+08,0.879725,0.879725,0.879725,5.78438,5.78438,5.78438
10,2.81809e+06,2.81809e+06,2.81809e+06,296.922,296.922,296.922,7605.5,7605.5,7605.5,6.48322e+06,6.48322e+06,6.48322e+06,5.9637e+06,5.9637e+06,5.9637e+06,252.674,252.674,252.674,7064.27,7064.27,7064.27,673897,673897,673897,40687.7,40687.7,40687.7,190148,190148,190148,3.54927e+06,3.54927e+06,3.54927e+06,1.07053e+08,1.07053e+08,1.07053e+08,0.806904,0.806904,0.806904,5.09963,5.09963,5.09963
11,2.81956e+06,2.81956e+06,2.81956e+06,277.816,277.816,277.816,6676.22,6676.22,6676.22,6.46743e+06,6.46743e+06,6.46743e+06,6.01748e+06,6.01748e+06,6.01748e+06,238.508,238.508,238.508,6184.23,6184.23,6184.23,639638,639638,639638,37588.8,37588.8,37588.8,176204,176204,176204,3.3614e+06,3.3614e+06,3.3614e+06,1.07263e+08,1.07263e+08,1.07263e+08,0.751767,0.751767,0.751767,4.47707,4.47707,4.47707
12,2.82356e+06,2.82356e+06,2.82356e+06,264.533,264.533,264.533,5854.97,5854.97,5854.97,6.45368e+06,6.45368e+06,6.45368e+06,6.07096e+06,6.07096e+06,6.07096e+06,228.882,228.882,228.882,5405.39,5405.39,5405.39,603102,603102,603102,34782.3,34782.3,34782.3,163584,163584,163584,3.16221e+06,3.16221e+06,3.16221e+06,1.07481e+08,1.07481e+08,1.07481e+08,0.712225,0.712225,0.712225,3.92193,3.92193,3.92193
13,2.82976e+06,2.82976e+06,2.82976e+06,256.388,256.388,256.388,5138.24,5138.24,5138.24,6.44166e+06,6.44166e+06,6.44166e+06,6.12332e+06,6.12332e+06,6.12332e+06,223.338,223.338,223.338,4725.31,4725.31,4725.31,565423,565423,565423,32275.1,32275.1,32275.1,152327,152327,152327,2.95777e+06,2.95777e+06,2.95777e+06,1.077e+08,1.077e+08,1.077e+08,0.686487,0.686487,0.686487,3.43424,3.43424,3.43424
14,2.83785e+06,2.83785e+06,2.83785e+06,252.862,252.862,252.862,4518.62,4518.62,4518.62,6.43112e+06,6.43112e+06,6.43112e+06,6.17391e+06,6.17391e+06,6.17391e+06,221.531,221.531,221.531,4137.46,4137.46,4137.46,527540,527540,527540,30068.1,30068.1,30068.1,142445,142445,142445,2.7531e+06,2.7531e+06,2.7531e+06,1.07916e+08,1.07916e+08,1.07916e+08,0.673133,0.673133,0.673133,3.01064,3.01064,3.01064
15,2.84756e+06,2.84756e+06,2.84756e+06,253.605,253.605,253.605,3986.71,3986.71,3986.71,6.42182e+06,6.42182e+06,6.42182e+06,6.22223e+06,6.22223e+06,6.22223e+06,223.232,223.232,223.232,3633.16,3633.16,3633.16,490207,490207,490207,28158.2,28158.2,28158.2,133932,133932,133932,2.55217e+06,2.55217e+06,2.55217e+06,1.08126e+08,1.08126e+08,1.08126e+08,0.671143,0.671143,0.671143,2.64582,2.64582,2.64582
