time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.638e+06,2.638e+06,2.638e+06,1.59194,1.59194,1.59194,7.81437,7.81437,7.81437,4.07752e+06,4.07752e+06,4.07752e+06,5.00679e+06,5.00679e+06,5.00679e+06,1.54908,1.54908,1.54908,6.20406,6.20406,6.20406,363501,363501,363501,5007.55,5007.55,5007.55,44986.9,44986.9,44986.9,3.2823e+06,3.2823e+06,3.2823e+06,1.1129e+08,1.1129e+08,1.1129e+08,0,0,0,0,0,0
1,2.66061e+06,2.66061e+06,2.66061e+06,1.91582,1.91582,1.91582,7.09332,7.09332,7.09332,4.07724e+06,4.07724e+06,4.07724e+06,5.0296e+06,5.0296e+06,5.0296e+06,1.85756,1.85756,1.85756,5.58546,5.58546,5.58546,339923,339923,339923,4694.37,4694.37,4694.37,42174.3,42174.3,42174.3,3.06932e+06,3.06932e+06,3.06932e+06,1.11485e+08,1.11485e+08,1.11485e+08,0.0047568,0.0047568,0.0047568,0.0120819,0.0120819,0.0120819
2,2.68321e+06,2.68321e+06,2.68321e+06,2.327,2.327,2.327,6.53426,6.53426,6.53426,4.07693e+06,4.07693e+06,4.07693e+06,5.05089e+06,5.05089e+06,5.05089e+06,2.24689,2.24689,2.24689,5.10138,5.10138,5.10138,317873,317873,317873,4404.09,4404.09,4404.09,39567.6,39567.6,39567.6,2.87015e+06,2.87015e+06,2.87015e+06,1.11674e+08,1.11674e+08,1.11674e+08,0.00574062,0.00574062,0.00574062,0.0110063,0.0110063,0.0110063
3,2.7058e+06,2.7058e+06,2.7058e+06,2.85435,2.85435,2.85435,6.10615,6.10615,6.10615,4.0766e+06,4.0766e+06,4.0766e+06,5.07074e+06,5.07074e+06,5.07074e+06,2.74401,2.74401,2.74401,4.72677,4.72677,4.72677,297254,297254,297254,4135.92,4135.92,4135.92,37159.6,37159.6,37159.6,2.6839e+06,2.6839e+06,2.6839e+06,1.1185e+08,1.1185e+08,1.1185e+08,0.00699299,0.00699299,0.00699299,0.0101728,0.0101728,0.0101728
4,2.72839e+06,2.72839e+06,2.72839e+06,3.53859,3.53859,3.53859,5.78747,5.78747,5.78747,4.07625e+06,4.07625e+06,4.07625e+06,5.08925e+06,5.08925e+06,5.08925e+06,3.38618,3.38618,3.38618,4.44244,4.44244,4.44244,277972,277972,277972,3889.37,3889.37,3889.37,34946,34946,34946,2.50974e+06,2.50974e+06,2.50974e+06,1.12014e+08,1.12014e+08,1.12014e+08,0.00860546,0.00860546,0.00860546,0.00953795,0.00953795,0.00953795
5,2.75097e+06,2.75097e+06,2.75097e+06,4.43682,4.43682,4.43682,5.56234,5.56234,5.56234,4.07588e+06,4.07588e+06,4.07588e+06,5.10651e+06,5.10651e+06,5.10651e+06,4.22538,4.22538,4.22538,4.23405,4.23405,4.23405,259942,259942,259942,3664.28,3664.28,3664.28,32925.6,32925.6,32925.6,2.34689e+06,2.34689e+06,2.34689e+06,1.12166e+08,1.12166e+08,1.12166e+08,0.0107059,0.0107059,0.0107059,0.00906983,0.00906983,0.00906983
6,2.77354e+06,2.77354e+06,2.77354e+06,5.62995,5.62995,5.62995,5.41942,5.41942,5.41942,4.07549e+06,4.07549e+06,4.07549e+06,5.12259e+06,5.12259e+06,5.12259e+06,5.33505,5.33505,5.33505,4.09115,4.09115,4.09115,243082,243082,243082,3461.02,3461.02,3461.02,31101.4,31101.4,31101.4,2.19461e+06,2.19461e+06,2.19461e+06,1.12308e+08,1.12308e+08,1.12308e+08,0.0134741,0.0134741,0.0134741,0.008745,0.008745,0.008745
7,2.7961e+06,2.7961e+06,2.7961e+06,7.23389,7.23389,7.23389,5.35101,5.35101,5.35101,4.07509e+06,4.07509e+06,4.07509e+06,5.13757e+06,5.13757e+06,5.13757e+06,6.81986,6.81986,6.81986,4.00637,4.00637,4.00637,227318,227318,227318,3280.56,3280.56,3280.56,29482.4,29482.4,29482.4,2.05223e+06,2.05223e+06,2.05223e+06,1.1244e+08,1.1244e+08,1.1244e+08,0.0171661,0.0171661,0.0171661,0.00854682,0.00854682,0.00854682
8,2.81864e+06,2.81864e+06,2.81864e+06,9.41631,9.41631,9.41631,5.3525,5.3525,5.3525,4.07467e+06,4.07467e+06,4.07467e+06,5.15152e+06,5.15152e+06,5.15152e+06,8.83062,8.83062,8.83062,3.97488,3.97488,3.97488,212579,212579,212579,3124.78,3124.78,3124.78,28085.7,28085.7,28085.7,1.9191e+06,1.9191e+06,1.9191e+06,1.12562e+08,1.12562e+08,1.12562e+08,0.0221496,0.0221496,0.0221496,0.00846427,0.00846427,0.00846427
9,2.84117e+06,2.84117e+06,2.84117e+06,12.4224,12.4224,12.4224,5.42203,5.42203,5.42203,4.07422e+06,4.07422e+06,4.07422e+06,5.16451e+06,5.16451e+06,5.16451e+06,11.5868,11.5868,11.5868,3.99401,3.99401,3.99401,198798,198798,198798,2996.84,2996.84,2996.84,26939.6,26939.6,26939.6,1.79463e+06,1.79463e+06,1.79463e+06,1.12675e+08,1.12675e+08,1.12675e+08,0.0289584,0.0289584,0.0289584,0.00849104,0.00849104,0.00849104
10,2.86368e+06,2.86368e+06,2.86368e+06,16.6141,16.6141,16.6141,5.56028,5.56028,5.56028,4.07375e+06,4.07375e+06,4.07375e+06,5.17659e+06,5.17659e+06,5.17659e+06,15.4113,15.4113,15.4113,4.06305,4.06305,4.06305,185914,185914,185914,2901.74,2901.74,2901.74,26089.4,26089.4,26089.4,1.67826e+06,1.67826e+06,1.67826e+06,1.1278e+08,1.1278e+08,1.1278e+08,0.0383756,0.0383756,0.0383756,0.00862508,0.00862508,0.00862508
