time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.71947e+06,2.71947e+06,2.71947e+06,26.9054,26.9054,26.9054,1.79359,1.79359,1.79359,4.20867e+06,4.20867e+06,4.20867e+06,5.11064e+06,5.11064e+06,5.11064e+06,23.6818,23.6818,23.6818,1.30077,1.30077,1.30077,133881,133881,133881,1758.66,1758.66,1758.66,14848.8,14848.8,14848.8,1.16873e+06,1.16873e+06,1.16873e+06,1.1335e+08,1.1335e+08,1.1335e+08,0,0,0,0,0,0
1,2.74197e+06,2.74197e+06,2.74197e+06,41.3774,41.3774,41.3774,1.90377,1.90377,1.90377,4.208e+06,4.208e+06,4.208e+06,5.119e+06,5.119e+06,5.119e+06,36.1853,36.1853,36.1853,1.36965,1.36965,1.36965,124665,124665,124665,1908.01,1908.01,1908.01,16084.9,16084.9,16084.9,1.08825e+06,1.08825e+06,1.08825e+06,1.13408e+08,1.13408e+08,1.13408e+08,0.020441,0.020441,0.020441,0.00150783,0.00150783,0.00150783
2,2.76439e+06,2.76439e+06,2.76439e+06,64.7683,64.7683,64.7683,2.0489,2.0489,2.0489,4.20726e+06,4.20726e+06,4.20726e+06,5.12667e+06,5.12667e+06,5.12667e+06,56.2659,56.2659,56.2659,1.4618,1.4618,1.4618,116085,116085,116085,2195.78,2195.78,2195.78,18475.4,18475.4,18475.4,1.01333e+06,1.01333e+06,1.01333e+06,1.13469e+08,1.13469e+08,1.13469e+08,0.0316392,0.0316392,0.0316392,0.00160625,0.00160625,0.00160625
3,2.78671e+06,2.78671e+06,2.78671e+06,103.153,103.153,103.153,2.23469,2.23469,2.23469,4.20638e+06,4.20638e+06,4.20638e+06,5.13366e+06,5.13366e+06,5.13366e+06,89.0148,89.0148,89.0148,1.5812,1.5812,1.5812,108099,108099,108099,2705.58,2705.58,2705.58,22716.2,22716.2,22716.2,943583,943583,943583,1.13522e+08,1.13522e+08,1.13522e+08,0.0498344,0.0498344,0.0498344,0.00173442,0.00173442,0.00173442
4,2.80884e+06,2.80884e+06,2.80884e+06,167.115,167.115,167.115,2.46948,2.46948,2.46948,4.20529e+06,4.20529e+06,4.20529e+06,5.13994e+06,5.13994e+06,5.13994e+06,143.249,143.249,143.249,1.73305,1.73305,1.73305,100665,100665,100665,3579.74,3579.74,3579.74,29990.3,29990.3,29990.3,878658,878658,878658,1.13567e+08,1.13567e+08,1.13567e+08,0.0798567,0.0798567,0.0798567,0.00189787,0.00189787,0.00189787
5,2.83066e+06,2.83066e+06,2.83066e+06,275.304,275.304,275.304,2.76408,2.76408,2.76408,4.20385e+06,4.20385e+06,4.20385e+06,5.14546e+06,5.14546e+06,5.14546e+06,234.415,234.415,234.415,1.92411,1.92411,1.92411,93745.4,93745.4,93745.4,5063.47,5063.47,5063.47,42335.4,42335.4,42335.4,818225,818225,818225,1.13603e+08,1.13603e+08,1.13603e+08,0.13015,0.13015,0.13015,0.00210393,0.00210393,0.00210393
6,2.85197e+06,2.85197e+06,2.85197e+06,460.939,460.939,460.939,3.13228,3.13228,3.13228,4.20179e+06,4.20179e+06,4.20179e+06,5.15007e+06,5.15007e+06,5.15007e+06,389.885,389.885,389.885,2.16299,2.16299,2.16299,87306,87306,87306,7584.52,7584.52,7584.52,63303.2,63303.2,63303.2,761977,761977,761977,1.13627e+08,1.13627e+08,1.13627e+08,0.215649,0.215649,0.215649,0.00236206,0.00236206,0.00236206
7,2.87238e+06,2.87238e+06,2.87238e+06,783.718,783.718,783.718,3.59118,3.59118,3.59118,4.1987e+06,4.1987e+06,4.1987e+06,5.1535e+06,5.1535e+06,5.1535e+06,658.596,658.596,658.596,2.46032,2.46032,2.46032,81314,81314,81314,11897.3,11897.3,11897.3,99154.2,99154.2,99154.2,709632,709632,709632,1.13633e+08,1.13633e+08,1.13633e+08,0.363025,0.363025,0.363025,0.00268415,0.00268415,0.00268415
8,2.89124e+06,2.89124e+06,2.89124e+06,1351.43,1351.43,1351.43,4.16067,4.16067,4.16067,4.19377e+06,4.19377e+06,4.19377e+06,5.15523e+06,5.15523e+06,5.15523e+06,1128.53,1128.53,1128.53,2.82839,2.82839,2.82839,75739.5,75739.5,75739.5,19343.8,19343.8,19343.8,161023,161023,161023,660925,660925,660925,1.1361e+08,1.1361e+08,1.1361e+08,0.620255,0.620255,0.620255,0.00308446,0.00308446,0.00308446
9,2.90733e+06,2.90733e+06,2.90733e+06,2358.28,2358.28,2358.28,4.86109,4.86109,4.86109,4.18562e+06,4.18562e+06,4.18562e+06,5.1543e+06,5.1543e+06,5.1543e+06,1957.75,1957.75,1957.75,3.27959,3.27959,3.27959,70554.5,70554.5,70554.5,32323.4,32323.4,32323.4,268813,268813,268813,615613,615613,615613,1.13539e+08,1.13539e+08,1.13539e+08,1.07379,1.07379,1.07379,0.00357867,0.00357867,0.00357867
