time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,3.28632e+06,3.28632e+06,3.28632e+06,3666.83,3666.83,3666.83,3730.98,3730.98,3730.98,5.10807e+06,5.10807e+06,5.10807e+06,5.26551e+06,5.26551e+06,5.26551e+06,3339.32,3339.32,3339.32,3296.14,3296.14,3296.14,185631,185631,185631,179370,179370,179370,1.40869e+06,1.40869e+06,1.40869e+06,1.42909e+06,1.42909e+06,1.42909e+06,1.09832e+08,1.09832e+08,1.09832e+08,0,0,0,0,0,0
1,3.28883e+06,3.28883e+06,3.28883e+06,3729.28,3729.28,3729.28,3792.49,3792.49,3792.49,5.10809e+06,5.10809e+06,5.10809e+06,5.26551e+06,5.26551e+06,5.26551e+06,3394.31,3394.31,3394.31,3348.64,3348.64,3348.64,185835,185835,185835,179535,179535,179535,1.40892e+06,1.40892e+06,1.40892e+06,1.42956e+06,1.42956e+06,1.42956e+06,1.09828e+08,1.09828e+08,1.09828e+08,3.27619,3.27619,3.27619,3.29206,3.29206,3.29206
2,3.29107e+06,3.29107e+06,3.29107e+06,3781.26,3781.26,3781.26,3839.13,3839.13,3839.13,5.10783e+06,5.10783e+06,5.10783e+06,5.26525e+06,5.26525e+06,5.26525e+06,3439.1,3439.1,3439.1,3387.34,3387.34,3387.34,186327,186327,186327,180015,180015,180015,1.41162e+06,1.41162e+06,1.41162e+06,1.43222e+06,1.43222e+06,1.43222e+06,1.09828e+08,1.09828e+08,1.09828e+08,3.32574,3.32574,3.32574,3.33807,3.33807,3.33807
3,3.2931e+06,3.2931e+06,3.2931e+06,3824.07,3824.07,3824.07,3874.29,3874.29,3874.29,5.10741e+06,5.10741e+06,5.10741e+06,5.26483e+06,5.26483e+06,5.26483e+06,3475.57,3475.57,3475.57,3415.94,3415.94,3415.94,186987,186987,186987,180707,180707,180707,1.41602e+06,1.41602e+06,1.41602e+06,1.4362e+06,1.4362e+06,1.4362e+06,1.09826e+08,1.09826e+08,1.09826e+08,3.3664,3.3664,3.3664,3.37243,3.37243,3.37243
4,3.29495e+06,3.29495e+06,3.29495e+06,3859.46,3859.46,3859.46,3901.09,3901.09,3901.09,5.1069e+06,5.1069e+06,5.1069e+06,5.26432e+06,5.26432e+06,5.26432e+06,3505.38,3505.38,3505.38,3437.24,3437.24,3437.24,187737,187737,187737,181535,181535,181535,1.42151e+06,1.42151e+06,1.42151e+06,1.44091e+06,1.44091e+06,1.44091e+06,1.09822e+08,1.09822e+08,1.09822e+08,3.39978,3.39978,3.39978,3.39822,3.39822,3.39822
5,3.29666e+06,3.29666e+06,3.29666e+06,3888.88,3888.88,3888.88,3921.79,3921.79,3921.79,5.10636e+06,5.10636e+06,5.10636e+06,5.26377e+06,5.26377e+06,5.26377e+06,3529.85,3529.85,3529.85,3453.27,3453.27,3453.27,188522,188522,188522,182442,182442,182442,1.42766e+06,1.42766e+06,1.42766e+06,1.44594e+06,1.44594e+06,1.44594e+06,1.09817e+08,1.09817e+08,1.09817e+08,3.42728,3.42728,3.42728,3.41778,3.41778,3.41778
6,3.29826e+06,3.29826e+06,3.29826e+06,3913.54,3913.54,3913.54,3938.09,3938.09,3938.09,5.10582e+06,5.10582e+06,5.10582e+06,5.26321e+06,5.26321e+06,5.26321e+06,3550.09,3550.09,3550.09,3465.53,3465.53,3465.53,189307,189307,189307,183384,183384,183384,1.43415e+06,1.43415e+06,1.43415e+06,1.45103e+06,1.45103e+06,1.45103e+06,1.09812e+08,1.09812e+08,1.09812e+08,3.4501,3.4501,3.4501,3.43284,3.43284,3.43284
7,3.29976e+06,3.29976e+06,3.29976e+06,3934.44,3934.44,3934.44,3951.24,3951.24,3951.24,5.1053e+06,5.1053e+06,5.1053e+06,5.26267e+06,5.26267e+06,5.26267e+06,3567.02,3567.02,3567.02,3475.13,3475.13,3475.13,190070,190070,190070,184333,184333,184333,1.44074e+06,1.44074e+06,1.44074e+06,1.45603e+06,1.45603e+06,1.45603e+06,1.09807e+08,1.09807e+08,1.09807e+08,3.46922,3.46922,3.46922,3.44468,3.44468,3.44468
8,3.30117e+06,3.30117e+06,3.30117e+06,3952.41,3952.41,3952.41,3962.18,3962.18,3962.18,5.10483e+06,5.10483e+06,5.10483e+06,5.26216e+06,5.26216e+06,5.26216e+06,3581.39,3581.39,3581.39,3482.89,3482.89,3482.89,190798,190798,190798,185268,185268,185268,1.44727e+06,1.44727e+06,1.44727e+06,1.46082e+06,1.46082e+06,1.46082e+06,1.09802e+08,1.09802e+08,1.09802e+08,3.48543,3.48543,3.48543,3.45425,3.45425,3.45425
9,3.30252e+06,3.30252e+06,3.30252e+06,3968.12,3968.12,3968.12,3971.59,3971.59,3971.59,5.10441e+06,5.10441e+06,5.10441e+06,5.26168e+06,5.26168e+06,5.26168e+06,3593.79,3593.79,3593.79,3489.41,3489.41,3489.41,191487,191487,191487,186176,186176,186176,1.45365e+06,1.45365e+06,1.45365e+06,1.46537e+06,1.46537e+06,1.46537e+06,1.09798e+08,1.09798e+08,1.09798e+08,3.4994,3.4994,3.4994,3.46225,3.46225,3.46225
10,3.3038e+06,3.3038e+06,3.3038e+06,3982.1,3982.1,3982.1,3979.97,3979.97,3979.97,5.10405e+06,5.10405e+06,5.10405e+06,5.26123e+06,5.26123e+06,5.26123e+06,3604.72,3604.72,3604.72,3495.13,3495.13,3495.13,192133,192133,192133,187049,187049,187049,1.45981e+06,1.45981e+06,1.45981e+06,1.46966e+06,1.46966e+06,1.46966e+06,1.09794e+08,1.09794e+08,1.09794e+08,3.51165,3.51165,3.51165,3.46919,3.46919,3.46919
11,3.30502e+06,3.30502e+06,3.30502e+06,3994.78,3994.78,3994.78,3987.67,3987.67,3987.67,5.10375e+06,5.10375e+06,5.10375e+06,5.26082e+06,5.26082e+06,5.26082e+06,3614.54,3614.54,3614.54,3500.36,3500.36,3500.36,192738,192738,192738,187884,187884,187884,1.46571e+06,1.46571e+06,1.46571e+06,1.47369e+06,1.47369e+06,1.47369e+06,1.09791e+08,1.09791e+08,1.09791e+08,3.52261,3.52261,3.52261,3.47545,3.47545,3.47545
12,3.30619e+06,3.30619e+06,3.30619e+06,4006.49,4006.49,4006.49,3994.96,3994.96,3994.96,5.10351e+06,5.10351e+06,5.10351e+06,5.26045e+06,5.26045e+06,5.26045e+06,3623.57,3623.57,3623.57,3505.32,3505.32,3505.32,193305,193305,193305,188679,188679,188679,1.47135e+06,1.47135e+06,1.47135e+06,1.47747e+06,1.47747e+06,1.47747e+06,1.09788e+08,1.09788e+08,1.09788e+08,3.53261,3.53261,3.53261,3.48128,3.48128,3.48128
13,3.30731e+06,3.30731e+06,3.30731e+06,4017.48,4017.48,4017.48,4002.01,4002.01,4002.01,5.10333e+06,5.10333e+06,5.10333e+06,5.2601e+06,5.2601e+06,5.2601e+06,3632.01,3632.01,3632.01,3510.15,3510.15,3510.15,193837,193837,193837,189435,189435,189435,1.47672e+06,1.47672e+06,1.47672e+06,1.48104e+06,1.48104e+06,1.48104e+06,1.09786e+08,1.09786e+08,1.09786e+08,3.54191,3.54191,3.54191,3.48688,3.48688,3.48688
14,3.30837e+06,3.30837e+06,3.30837e+06,4027.93,4027.93,4027.93,4008.93,4008.93,4008.93,5.10319e+06,5.10319e+06,5.10319e+06,5.25979e+06,5.25979e+06,5.25979e+06,3640.04,3640.04,3640.04,3514.97,3514.97,3514.97,194338,194338,194338,190153,190153,190153,1.48184e+06,1.48184e+06,1.48184e+06,1.48441e+06,1.48441e+06,1.48441e+06,1.09784e+08,1.09784e+08,1.09784e+08,3.55069,3.55069,3.55069,3.49236,3.49236,3.49236
15,3.30939e+06,3.30939e+06,3.30939e+06,4037.99,4037.99,4037.99,4015.79,4015.79,4015.79,5.10311e+06,5.10311e+06,5.10311e+06,5.2595e+06,5.2595e+06,5.2595e+06,3647.78,3647.78,3647.78,3519.81,3519.81,3519.81,194812,194812,194812,190837,190837,190837,1.48672e+06,1.48672e+06,1.48672e+06,1.48761e+06,1.48761e+06,1.48761e+06,1.09783e+08,1.09783e+08,1.09783e+08,3.55909,3.55909,3.55909,3.4978,3.4978,3.4978
16,3.31036e+06,3.31036e+06,3.31036e+06,4047.73,4047.73,4047.73,4022.63,4022.63,4022.63,5.10307e+06,5.10307e+06,5.10307e+06,5.25923e+06,5.25923e+06,5.25923e+06,3655.3,3655.3,3655.3,3524.71,3524.71,3524.71,195263,195263,195263,191488,191488,191488,1.49138e+06,1.49138e+06,1.49138e+06,1.49067e+06,1.49067e+06,1.49067e+06,1.09782e+08,1.09782e+08,1.09782e+08,3.56721,3.56721,3.56721,3.50324,3.50324,3.50324
17,3.31128e+06,3.31128e+06,3.31128e+06,4057.22,4057.22,4057.22,4029.44,4029.44,4029.44,5.10308e+06,5.10308e+06,5.10308e+06,5.25897e+06,5.25897e+06,5.25897e+06,3662.64,3662.64,3662.64,3529.67,3529.67,3529.67,195693,195693,195693,192111,192111,192111,1.49584e+06,1.49584e+06,1.49584e+06,1.49361e+06,1.49361e+06,1.49361e+06,1.09782e+08,1.09782e+08,1.09782e+08,3.57511,3.57511,3.57511,3.5087,3.5087,3.5087
