index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,2.23535e+07,3654.91,2777.2,1.97968e+07,1.27086e+07,1784.12,2111.86,375641,594733,1.00138e+06,825552,6.9042e+07,0,0,0,0
0,1,2.23569e+07,3706.11,2814.19,1.97976e+07,1.27091e+07,1808.95,2139.74,375720,594861,1.00133e+06,825533,6.9037e+07,6.37708,2.55542,5.99157,2.06622
0,2,2.23602e+07,3736.65,2833.77,1.97983e+07,1.27095e+07,1823.66,2154.39,375892,595152,1.00154e+06,825696,6.90403e+07,6.44612,2.58029,5.74436,2.99997
0,3,2.23634e+07,3754.97,2844.25,1.97989e+07,1.27099e+07,1832.4,2162.11,376110,595535,1.00189e+06,825951,6.90435e+07,6.48722,2.59343,7.60595,1.6131
0,4,2.23666e+07,3766.3,2850.1,1.97995e+07,1.27103e+07,1837.72,2166.32,376349,595968,1.00233e+06,826251,6.90466e+07,6.51209,2.60053,5.76174,1.33929
0,5,2.23697e+07,3773.63,2853.61,1.98001e+07,1.27107e+07,1841.1,2168.75,376597,596426,1.0028e+06,826571,6.90497e+07,6.52768,2.60456,7.15186,4.73365
0,6,2.23728e+07,3778.72,2855.98,1.98007e+07,1.27111e+07,1843.38,2170.31,376848,596896,1.00331e+06,826902,6.90527e+07,6.53801,2.60706,6.3246,0.528621
0,7,2.23759e+07,3782.58,2857.81,1.98013e+07,1.27115e+07,1845.06,2171.47,377099,597372,1.00382e+06,827236,6.90558e+07,6.54541,2.60882,7.35208,1.44247
0,8,2.2379e+07,3785.79,2859.42,1.98019e+07,1.27119e+07,1846.44,2172.46,377349,597849,1.00435e+06,827573,6.90588e+07,6.55125,2.61025,7.12627,3.18298
0,9,2.2382e+07,3788.7,2860.95,1.98025e+07,1.27123e+07,1847.66,2173.4,377598,598325,1.00488e+06,827910,6.90618e+07,6.55629,2.61156,3.37975,2.56976
0,10,2.23851e+07,3791.48,2862.49,1.98032e+07,1.27127e+07,1848.82,2174.34,377844,598799,1.00541e+06,828248,6.90649e+07,6.56096,2.61284,7.50023,2.46465
0,11,2.23881e+07,3794.22,2864.05,1.98038e+07,1.27131e+07,1849.96,2175.3,378090,599272,1.00595e+06,828588,6.90679e+07,6.56551,2.61414,9.225,5.01322
0,12,2.23911e+07,3796.97,2865.65,1.98044e+07,1.27135e+07,1851.12,2176.29,378334,599743,1.00649e+06,828928,6.9071e+07,6.57004,2.61546,8.45388,0.667566
0,13,2.23941e+07,3799.75,2867.29,1.98051e+07,1.27139e+07,1852.28,2177.31,378577,600213,1.00703e+06,829271,6.90741e+07,6.5746,2.61683,7.35336,1.22028
0,14,2.23971e+07,3802.54,2868.94,1.98057e+07,1.27143e+07,1853.45,2178.35,378818,600681,1.00758e+06,829615,6.90771e+07,6.5792,2.61821,5.22664,3.43665
0,15,2.24e+07,3805.34,2870.59,1.98064e+07,1.27147e+07,1854.63,2179.39,379059,601149,1.00813e+06,829962,6.90802e+07,6.58382,2.61961,3.79994,4.75207
0,16,2.2403e+07,3808.11,2872.24,1.9807e+07,1.27151e+07,1855.79,2180.42,379299,601614,1.00868e+06,830309,6.90833e+07,6.58843,2.621,1.32791,0.763187
0,17,2.24059e+07,3810.83,2873.85,1.98077e+07,1.27155e+07,1856.94,2181.43,379538,602079,1.00924e+06,830659,6.90864e+07,6.59297,2.62238,7.93574,4.89211
0,18,2.24088e+07,3813.49,2875.41,1.98083e+07,1.27159e+07,1858.05,2182.4,379776,602542,1.00979e+06,831009,6.90895e+07,6.59742,2.62372,9.81307,4.82195
0,19,2.24117e+07,3816.04,2876.91,1.9809e+07,1.27163e+07,1859.11,2183.33,380012,603002,1.01035e+06,831360,6.90926e+07,6.60172,2.62501,7.1942,0.435804
0,20,2.24146e+07,3818.46,2878.32,1.98097e+07,1.27168e+07,1860.11,2184.19,380247,603460,1.01091e+06,831711,6.90957e+07,6.60582,2.62623,7.37253,2.77287
0,21,2.24175e+07,3820.74,2879.63,1.98104e+07,1.27172e+07,1861.04,2184.98,380480,603915,1.01147e+06,832061,6.90988e+07,6.60968,2.62736,7.0102,2.78439
0,22,2.24203e+07,3822.83,2880.83,1.98111e+07,1.27176e+07,1861.89,2185.69,380711,604366,1.01203e+06,832409,6.91019e+07,6.61325,2.6284,4.68625,1.85543
0,23,2.24232e+07,3824.73,2881.91,1.98117e+07,1.2718e+07,1862.64,2186.3,380939,604813,1.01258e+06,832754,6.91051e+07,6.61651,2.62934,0,3.51891
0,24,2.2426e+07,3826.42,2882.84,1.98125e+07,1.27185e+07,1863.29,2186.81,381164,605254,1.01313e+06,833096,6.91083e+07,6.61941,2.63015,2.30615,1.79562
0,25,2.24289e+07,3827.87,2883.64,1.98132e+07,1.27189e+07,1863.82,2187.22,381385,605689,1.01367e+06,833432,6.91114e+07,6.62193,2.63084,10.8039,3.54712
0,26,2.24317e+07,3829.08,2884.28,1.98139e+07,1.27193e+07,1864.24,2187.51,381602,606116,1.0142e+06,833762,6.91147e+07,6.62403,2.63139,7.5907,3.60541
0,27,2.24345e+07,3830.04,2884.77,1.98146e+07,1.27198e+07,1864.54,2187.68,381815,606535,1.01472e+06,834086,6.91179e+07,6.62572,2.63181,3.83674,4.01307
0,28,2.24373e+07,3830.75,2885.09,1.98154e+07,1.27202e+07,1864.71,2187.74,382023,606946,1.01524e+06,834401,6.91211e+07,6.62696,2.63208,2.56188,2.49419
0,29,2.24401e+07,3831.2,2885.26,1.98161e+07,1.27207e+07,1864.77,2187.68,382225,607346,1.01573e+06,834706,6.91244e+07,6.62777,2.63221,8.92922,1.33728
0,30,2.24429e+07,3831.39,2885.28,1.98169e+07,1.27211e+07,1864.7,2187.5,382421,607735,1.01622e+06,835002,6.91277e+07,6.62813,2.63219,7.30674,4.06058
0,31,2.24457e+07,3831.34,2885.14,1.98177e+07,1.27216e+07,1864.51,2187.21,382611,608112,1.01668e+06,835286,6.9131e+07,6.62806,2.63204,10.3239,1.59061
0,32,2.24485e+07,3831.06,2884.87,1.98185e+07,1.27221e+07,1864.21,2186.82,382795,608477,1.01713e+06,835558,6.91344e+07,6.62758,2.63175,2.4071,5.0448
0,33,2.24513e+07,3830.55,2884.45,1.98193e+07,1.27226e+07,1863.8,2186.32,382971,608828,1.01756e+06,835817,6.91377e+07,6.6267,2.63134,7.57141,1.12763
0,34,2.2454e+07,3829.83,2883.92,1.98201e+07,1.2723e+07,1863.29,2185.74,383140,609166,1.01797e+06,836062,6.91411e+07,6.62545,2.63082,7.65043,2.11576
0,35,2.24568e+07,3828.94,2883.28,1.98209e+07,1.27235e+07,1862.69,2185.07,383301,609489,1.01836e+06,836293,6.91445e+07,6.62387,2.63019,5.60804,1.96844
0,36,2.24596e+07,3827.88,2882.54,1.98218e+07,1.2724e+07,1862.02,2184.33,383455,609798,1.01873e+06,836509,6.91479e+07,6.62199,2.62946,5.9184,4.26669
0,37,2.24624e+07,3826.68,2881.72,1.98226e+07,1.27245e+07,1861.28,2183.54,383601,610092,1.01908e+06,836711,6.91514e+07,6.61985,2.62866,5.82984,3.29455
0,38,2.24652e+07,3825.37,2880.85,1.98235e+07,1.27251e+07,1860.49,2182.7,383739,610370,1.0194e+06,836898,6.91548e+07,6.6175,2.62779,5.32099,3.80776
0,39,2.2468e+07,3823.99,2879.92,1.98244e+07,1.27256e+07,1859.66,2181.82,383869,610634,1.0197e+06,837070,6.91582e+07,6.61499,2.62688,7.32842,0.288953
0,40,2.24708e+07,3822.55,2878.98,1.98253e+07,1.27261e+07,1858.81,2180.94,383992,610883,1.01998e+06,837227,6.91617e+07,6.61236,2.62594,5.23561,1.57561
0,41,2.24736e+07,3821.09,2878.03,1.98262e+07,1.27267e+07,1857.95,2180.04,384107,611117,1.02024e+06,837369,6.91651e+07,6.60968,2.62499,7.34828,0
0,42,2.24764e+07,3819.65,2877.09,1.98271e+07,1.27272e+07,1857.09,2179.16,384214,611337,1.02048e+06,837498,6.91685e+07,6.60698,2.62404,6.70182,2.96961
0,43,2.24792e+07,3818.24,2876.19,1.98281e+07,1.27277e+07,1856.26,2178.31,384315,611543,1.02069e+06,837614,6.9172e+07,6.60434,2.62311,7.94619,1.65008
0,44,2.2482e+07,3816.91,2875.34,1.9829e+07,1.27283e+07,1855.46,2177.5,384409,611737,1.02089e+06,837717,6.91754e+07,6.6018,2.62222,7.67522,2.78732
0,45,2.24848e+07,3815.68,2874.55,1.983e+07,1.27289e+07,1854.71,2176.74,384497,611918,1.02107e+06,837809,6.91788e+07,6.5994,2.62138,3.59943,1.6452
0,46,2.24876e+07,3814.58,2873.85,1.98309e+07,1.27294e+07,1854.03,2176.04,384579,612089,1.02124e+06,837890,6.91822e+07,6.59721,2.62062,5.20289,2.1386
0,47,2.24903e+07,3813.63,2873.26,1.98319e+07,1.273e+07,1853.42,2175.43,384656,612249,1.02139e+06,837962,6.91855e+07,6.59526,2.61994,10.2406,3.10898
0,48,2.24931e+07,3812.86,2872.77,1.98329e+07,1.27306e+07,1852.9,2174.9,384729,612400,1.02152e+06,838026,6.91888e+07,6.5936,2.61936,6.02159,4.32136
0,49,2.24959e+07,3812.29,2872.42,1.98339e+07,1.27312e+07,1852.48,2174.47,384797,612543,1.02165e+06,838083,6.91921e+07,6.59227,2.6189,6.17552,2.51124
0,50,2.24987e+07,3811.94,2872.2,1.98349e+07,1.27318e+07,1852.16,2174.15,384862,612679,1.02177e+06,838134,6.91953e+07,6.59129,2.61855,10.4834,1.11789
0,51,2.25015e+07,3811.81,2872.14,1.98359e+07,1.27323e+07,1851.96,2173.93,384925,612810,1.02188e+06,838181,6.91985e+07,6.59071,2.61834,5.22829,2.31505
0,52,2.25043e+07,3811.93,2872.22,1.98369e+07,1.27329e+07,1851.87,2173.84,384985,612936,1.02198e+06,838225,6.92016e+07,6.59054,2.61827,5.97756,3.38661
0,53,2.25071e+07,3812.31,2872.47,1.98379e+07,1.27335e+07,1851.91,2173.87,385045,613060,1.02209e+06,838268,6.92047e+07,6.5908,2.61833,7.1631,3.00955
