index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
1321,1.33018,5.21374,5.51181,1.2729,0.738556,0,0,0,0,0,0,8.12059,14.4202,2.5612,0.0314187,0.918445,0.441813,0.32941,0.0487576,0.609144,0.879451,0.143749,0.161639,-3254.86
