index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
966,1.21225,8.21404,8.75251,1.30869,1.41139,0,0,0,0,0,0,16.4482,15.0533,4.65628,0.0887591,0.897832,0.409601,0.14169,-1.8007,-3.26618,4.71203,0.184019,0.229275,-13983.8
