index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
890,1.03224,3.62371,8.99056,1.38286,0.712375,0,0,0,0,0,0,6.56446,10.4973,14.282,0.266449,0.879061,0.254867,0.154683,3.77722,2.38115,3.15632,0.115941,0.249428,-4993.9
