index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
709,1.51023,4.15566,8.99435,1.47722,0.293052,0,0,0,0,0,0,12.396,10.0522,5.11752,0.0962215,0.932182,0.103197,0.356826,-1.64138,3.91384,10.2337,0.110556,0.43668,-4955.06
