index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
244,1.45039,4.66563,5.46797,1.23382,1.28424,0,0,0,0,0,0,14.863,14.8839,2.93151,0.0805711,0.770332,0.543657,0.710561,-1.80793,-1.58288,0.626328,0.0973442,0.161692,-10371.6
