index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
123,0.562314,4.19244,4.86318,1.28868,2.51998,0,0,0,0,0,0,3.61396,3.09235,4.22882,0.0746181,0.901607,0.979219,0.603505,2.14788,-2.91929,0.18828,0.139271,0.239773,-4819.57
