time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,3.31273e+06,3.31273e+06,3.31273e+06,3699.42,3699.42,3699.42,3975.55,3975.55,3975.55,3.09151e+06,3.09151e+06,3.09151e+06,3.54147e+06,3.54147e+06,3.54147e+06,3632.17,3632.17,3632.17,3407.37,3407.37,3407.37,1.06776e+06,1.06776e+06,1.06776e+06,929519,929519,929519,1.24521e+07,1.24521e+07,1.24521e+07,1.33007e+07,1.33007e+07,1.33007e+07,8.89979e+07,8.89979e+07,8.89979e+07,0,0,0,0,0,0
1,3.31522e+06,3.31522e+06,3.31522e+06,3755.58,3755.58,3755.58,4030.55,4030.55,4030.55,3.09149e+06,3.09149e+06,3.09149e+06,3.54145e+06,3.54145e+06,3.54145e+06,3684.36,3684.36,3684.36,3451.73,3451.73,3451.73,1.06796e+06,1.06796e+06,1.06796e+06,929676,929676,929676,1.24525e+07,1.24525e+07,1.24525e+07,1.33011e+07,1.33011e+07,1.33011e+07,8.89942e+07,8.89942e+07,8.89942e+07,8.85462,8.85462,8.85462,3.74622,3.74622,3.74622
2,3.31753e+06,3.31753e+06,3.31753e+06,3792.97,3792.97,3792.97,4060.42,4060.42,4060.42,3.09133e+06,3.09133e+06,3.09133e+06,3.54126e+06,3.54126e+06,3.54126e+06,3718.23,3718.23,3718.23,3474.69,3474.69,3474.69,1.06833e+06,1.06833e+06,1.06833e+06,930032,930032,930032,1.24552e+07,1.24552e+07,1.24552e+07,1.33034e+07,1.33034e+07,1.33034e+07,8.89951e+07,8.89951e+07,8.89951e+07,8.96069,8.96069,8.96069,3.78327,3.78327,3.78327
3,3.31972e+06,3.31972e+06,3.31972e+06,3818.25,3818.25,3818.25,4077.47,4077.47,4077.47,3.09109e+06,3.09109e+06,3.09109e+06,3.54098e+06,3.54098e+06,3.54098e+06,3740.24,3740.24,3740.24,3486.69,3486.69,3486.69,1.06879e+06,1.06879e+06,1.06879e+06,930516,930516,930516,1.24594e+07,1.24594e+07,1.24594e+07,1.33066e+07,1.33066e+07,1.33066e+07,8.89937e+07,8.89937e+07,8.89937e+07,9.03061,9.03061,9.03061,3.8032,3.8032,3.8032
4,3.32183e+06,3.32183e+06,3.32183e+06,3835.95,3835.95,3835.95,4088.15,4088.15,4088.15,3.0908e+06,3.0908e+06,3.0908e+06,3.54065e+06,3.54065e+06,3.54065e+06,3754.82,3754.82,3754.82,3493.27,3493.27,3493.27,1.0693e+06,1.0693e+06,1.0693e+06,931081,931081,931081,1.24645e+07,1.24645e+07,1.24645e+07,1.33103e+07,1.33103e+07,1.33103e+07,8.89909e+07,8.89909e+07,8.89909e+07,9.07758,9.07758,9.07758,3.81452,3.81452,3.81452
5,3.32389e+06,3.32389e+06,3.32389e+06,3848.9,3848.9,3848.9,4095.65,4095.65,4095.65,3.09049e+06,3.09049e+06,3.09049e+06,3.54029e+06,3.54029e+06,3.54029e+06,3764.78,3764.78,3764.78,3497.15,3497.15,3497.15,1.06984e+06,1.06984e+06,1.06984e+06,931698,931698,931698,1.24703e+07,1.24703e+07,1.24703e+07,1.33142e+07,1.33142e+07,1.33142e+07,8.89873e+07,8.89873e+07,8.89873e+07,9.11021,9.11021,9.11021,3.82156,3.82156,3.82156
6,3.3259e+06,3.3259e+06,3.3259e+06,3858.93,3858.93,3858.93,4101.6,4101.6,4101.6,3.09017e+06,3.09017e+06,3.09017e+06,3.53992e+06,3.53992e+06,3.53992e+06,3771.9,3771.9,3771.9,3499.74,3499.74,3499.74,1.07039e+06,1.07039e+06,1.07039e+06,932350,932350,932350,1.24764e+07,1.24764e+07,1.24764e+07,1.33183e+07,1.33183e+07,1.33183e+07,8.89833e+07,8.89833e+07,8.89833e+07,9.13393,9.13393,9.13393,3.82649,3.82649,3.82649
7,3.32786e+06,3.32786e+06,3.32786e+06,3867.19,3867.19,3867.19,4106.83,4106.83,4106.83,3.08985e+06,3.08985e+06,3.08985e+06,3.53953e+06,3.53953e+06,3.53953e+06,3777.3,3777.3,3777.3,3501.74,3501.74,3501.74,1.07095e+06,1.07095e+06,1.07095e+06,933026,933026,933026,1.24828e+07,1.24828e+07,1.24828e+07,1.33225e+07,1.33225e+07,1.33225e+07,8.89789e+07,8.89789e+07,8.89789e+07,9.15221,9.15221,9.15221,3.83042,3.83042,3.83042
8,3.3298e+06,3.3298e+06,3.3298e+06,3874.39,3874.39,3874.39,4111.76,4111.76,4111.76,3.08952e+06,3.08952e+06,3.08952e+06,3.53914e+06,3.53914e+06,3.53914e+06,3781.71,3781.71,3781.71,3503.52,3503.52,3503.52,1.07151e+06,1.07151e+06,1.07151e+06,933719,933719,933719,1.24894e+07,1.24894e+07,1.24894e+07,1.33267e+07,1.33267e+07,1.33267e+07,8.89742e+07,8.89742e+07,8.89742e+07,9.16723,9.16723,9.16723,3.83391,3.83391,3.83391
9,3.3317e+06,3.3317e+06,3.3317e+06,3881,3881,3881,4116.59,4116.59,4116.59,3.08919e+06,3.08919e+06,3.08919e+06,3.53875e+06,3.53875e+06,3.53875e+06,3785.57,3785.57,3785.57,3505.25,3505.25,3505.25,1.07209e+06,1.07209e+06,1.07209e+06,934425,934425,934425,1.24962e+07,1.24962e+07,1.24962e+07,1.33311e+07,1.33311e+07,1.33311e+07,8.89694e+07,8.89694e+07,8.89694e+07,9.18039,9.18039,9.18039,3.83724,3.83724,3.83724
10,3.33357e+06,3.33357e+06,3.33357e+06,3887.31,3887.31,3887.31,4121.44,4121.44,4121.44,3.08886e+06,3.08886e+06,3.08886e+06,3.53835e+06,3.53835e+06,3.53835e+06,3789.15,3789.15,3789.15,3507.02,3507.02,3507.02,1.07267e+06,1.07267e+06,1.07267e+06,935142,935142,935142,1.2503e+07,1.2503e+07,1.2503e+07,1.33354e+07,1.33354e+07,1.33354e+07,8.89645e+07,8.89645e+07,8.89645e+07,9.19255,9.19255,9.19255,3.84055,3.84055,3.84055
