time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.96873e+07,2.96873e+07,2.96873e+07,1551.38,1551.38,1551.38,4026.11,4026.11,4026.11,1.17774e+07,1.17774e+07,1.17774e+07,4.18235e+07,4.18235e+07,4.18235e+07,941.884,941.884,941.884,688.222,688.222,688.222,1.05283e+06,1.05283e+06,1.05283e+06,235308,235308,235308,206153,206153,206153,344224,344224,344224,4.15746e+07,4.15746e+07,4.15746e+07,0,0,0,0,0,0
1,2.96913e+07,2.96913e+07,2.96913e+07,1578.77,1578.77,1578.77,4096.67,4096.67,4096.67,1.17779e+07,1.17779e+07,1.17779e+07,4.18255e+07,4.18255e+07,4.18255e+07,958.393,958.393,958.393,700.293,700.293,700.293,1.05265e+06,1.05265e+06,1.05265e+06,235256,235256,235256,206061,206061,206061,344037,344037,344037,4.15684e+07,4.15684e+07,4.15684e+07,3.14339,3.14339,3.14339,4.70716,4.70716,4.70716
2,2.9695e+07,2.9695e+07,2.9695e+07,1606.71,1606.71,1606.71,4169.51,4169.51,4169.51,1.17784e+07,1.17784e+07,1.17784e+07,4.18273e+07,4.18273e+07,4.18273e+07,975.272,975.272,975.272,712.687,712.687,712.687,1.05292e+06,1.05292e+06,1.05292e+06,235304,235304,235304,206057,206057,206057,343999,343999,343999,4.15708e+07,4.15708e+07,4.15708e+07,3.19888,3.19888,3.19888,4.79031,4.79031,4.79031
3,2.96984e+07,2.96984e+07,2.96984e+07,1635.09,1635.09,1635.09,4244.21,4244.21,4244.21,1.17789e+07,1.17789e+07,1.17789e+07,4.18287e+07,4.18287e+07,4.18287e+07,992.413,992.413,992.413,725.399,725.399,725.399,1.05365e+06,1.05365e+06,1.05365e+06,235453,235453,235453,206141,206141,206141,344108,344108,344108,4.1573e+07,4.1573e+07,4.1573e+07,3.25533,3.25533,3.25533,4.87575,4.87575,4.87575
4,2.97016e+07,2.97016e+07,2.97016e+07,1663.92,1663.92,1663.92,4320.87,4320.87,4320.87,1.17793e+07,1.17793e+07,1.17793e+07,4.18298e+07,4.18298e+07,4.18298e+07,1009.83,1009.83,1009.83,738.445,738.445,738.445,1.05482e+06,1.05482e+06,1.05482e+06,235700,235700,235700,206312,206312,206312,344366,344366,344366,4.1575e+07,4.1575e+07,4.1575e+07,3.31267,3.31267,3.31267,4.96341,4.96341,4.96341
5,2.97044e+07,2.97044e+07,2.97044e+07,1693.2,1693.2,1693.2,4399.48,4399.48,4399.48,1.17796e+07,1.17796e+07,1.17796e+07,4.18306e+07,4.18306e+07,4.18306e+07,1027.52,1027.52,1027.52,751.826,751.826,751.826,1.05645e+06,1.05645e+06,1.05645e+06,236046,236046,236046,206568,206568,206568,344774,344774,344774,4.15769e+07,4.15769e+07,4.15769e+07,3.37093,3.37093,3.37093,5.05333,5.05333,5.05333
6,2.9707e+07,2.9707e+07,2.9707e+07,1722.91,1722.91,1722.91,4480.02,4480.02,4480.02,1.17799e+07,1.17799e+07,1.17799e+07,4.18312e+07,4.18312e+07,4.18312e+07,1045.47,1045.47,1045.47,765.54,765.54,765.54,1.05854e+06,1.05854e+06,1.05854e+06,236490,236490,236490,206911,206911,206911,345330,345330,345330,4.15786e+07,4.15786e+07,4.15786e+07,3.43007,3.43007,3.43007,5.14552,5.14552,5.14552
7,2.97093e+07,2.97093e+07,2.97093e+07,1753.04,1753.04,1753.04,4562.47,4562.47,4562.47,1.17801e+07,1.17801e+07,1.17801e+07,4.18314e+07,4.18314e+07,4.18314e+07,1063.68,1063.68,1063.68,779.581,779.581,779.581,1.06108e+06,1.06108e+06,1.06108e+06,237030,237030,237030,207338,207338,207338,346036,346036,346036,4.15802e+07,4.15802e+07,4.15802e+07,3.49006,3.49006,3.49006,5.23993,5.23993,5.23993
8,2.97113e+07,2.97113e+07,2.97113e+07,1783.55,1783.55,1783.55,4646.75,4646.75,4646.75,1.17802e+07,1.17802e+07,1.17802e+07,4.18314e+07,4.18314e+07,4.18314e+07,1082.12,1082.12,1082.12,793.938,793.938,793.938,1.06408e+06,1.06408e+06,1.06408e+06,237666,237666,237666,207849,207849,207849,346891,346891,346891,4.15817e+07,4.15817e+07,4.15817e+07,3.55086,3.55086,3.55086,5.33651,5.33651,5.33651
9,2.9713e+07,2.9713e+07,2.9713e+07,1814.4,1814.4,1814.4,4732.77,4732.77,4732.77,1.17803e+07,1.17803e+07,1.17803e+07,4.1831e+07,4.1831e+07,4.1831e+07,1100.76,1100.76,1100.76,808.595,808.595,808.595,1.06753e+06,1.06753e+06,1.06753e+06,238397,238397,238397,208443,208443,208443,347896,347896,347896,4.1583e+07,4.1583e+07,4.1583e+07,3.61238,3.61238,3.61238,5.43516,5.43516,5.43516
10,2.97143e+07,2.97143e+07,2.97143e+07,1845.53,1845.53,1845.53,4820.4,4820.4,4820.4,1.17804e+07,1.17804e+07,1.17804e+07,4.18304e+07,4.18304e+07,4.18304e+07,1119.58,1119.58,1119.58,823.531,823.531,823.531,1.07144e+06,1.07144e+06,1.07144e+06,239222,239222,239222,209118,209118,209118,349050,349050,349050,4.15842e+07,4.15842e+07,4.15842e+07,3.67454,3.67454,3.67454,5.53577,5.53577,5.53577
11,2.97154e+07,2.97154e+07,2.97154e+07,1876.89,1876.89,1876.89,4909.49,4909.49,4909.49,1.17804e+07,1.17804e+07,1.17804e+07,4.18296e+07,4.18296e+07,4.18296e+07,1138.53,1138.53,1138.53,838.721,838.721,838.721,1.0758e+06,1.0758e+06,1.0758e+06,240139,240139,240139,209875,209875,209875,350353,350353,350353,4.15852e+07,4.15852e+07,4.15852e+07,3.7372,3.7372,3.7372,5.63816,5.63816,5.63816
12,2.97161e+07,2.97161e+07,2.97161e+07,1908.38,1908.38,1908.38,4999.85,4999.85,4999.85,1.17804e+07,1.17804e+07,1.17804e+07,4.18284e+07,4.18284e+07,4.18284e+07,1157.58,1157.58,1157.58,854.131,854.131,854.131,1.08061e+06,1.08061e+06,1.08061e+06,241146,241146,241146,210711,210711,210711,351804,351804,351804,4.15861e+07,4.15861e+07,4.15861e+07,3.80023,3.80023,3.80023,5.74214,5.74214,5.74214
13,2.97165e+07,2.97165e+07,2.97165e+07,1939.93,1939.93,1939.93,5091.25,5091.25,5091.25,1.17803e+07,1.17803e+07,1.17803e+07,4.1827e+07,4.1827e+07,4.1827e+07,1176.66,1176.66,1176.66,869.725,869.725,869.725,1.08587e+06,1.08587e+06,1.08587e+06,242243,242243,242243,211625,211625,211625,353400,353400,353400,4.15869e+07,4.15869e+07,4.15869e+07,3.86347,3.86347,3.86347,5.84747,5.84747,5.84747
14,2.97166e+07,2.97166e+07,2.97166e+07,1971.44,1971.44,1971.44,5183.45,5183.45,5183.45,1.17801e+07,1.17801e+07,1.17801e+07,4.18253e+07,4.18253e+07,4.18253e+07,1195.72,1195.72,1195.72,885.46,885.46,885.46,1.09158e+06,1.09158e+06,1.09158e+06,243426,243426,243426,212615,212615,212615,355142,355142,355142,4.15876e+07,4.15876e+07,4.15876e+07,3.92673,3.92673,3.92673,5.95387,5.95387,5.95387
15,2.97163e+07,2.97163e+07,2.97163e+07,2002.8,2002.8,2002.8,5276.16,5276.16,5276.16,1.17799e+07,1.17799e+07,1.17799e+07,4.18234e+07,4.18234e+07,4.18234e+07,1214.69,1214.69,1214.69,901.287,901.287,901.287,1.09771e+06,1.09771e+06,1.09771e+06,244693,244693,244693,213678,213678,213678,357026,357026,357026,4.15881e+07,4.15881e+07,4.15881e+07,3.9898,3.9898,3.9898,6.06103,6.06103,6.06103
16,2.97157e+07,2.97157e+07,2.97157e+07,2033.89,2033.89,2033.89,5369.05,5369.05,5369.05,1.17797e+07,1.17797e+07,1.17797e+07,4.18213e+07,4.18213e+07,4.18213e+07,1233.5,1233.5,1233.5,917.153,917.153,917.153,1.10427e+06,1.10427e+06,1.10427e+06,246042,246042,246042,214813,214813,214813,359049,359049,359049,4.15885e+07,4.15885e+07,4.15885e+07,4.05245,4.05245,4.05245,6.16861,6.16861,6.16861
17,2.97148e+07,2.97148e+07,2.97148e+07,2064.58,2064.58,2064.58,5461.78,5461.78,5461.78,1.17795e+07,1.17795e+07,1.17795e+07,4.18189e+07,4.18189e+07,4.18189e+07,1252.08,1252.08,1252.08,932.999,932.999,932.999,1.11125e+06,1.11125e+06,1.11125e+06,247469,247469,247469,216016,216016,216016,361209,361209,361209,4.15888e+07,4.15888e+07,4.15888e+07,4.11445,4.11445,4.11445,6.27621,6.27621,6.27621
18,2.97136e+07,2.97136e+07,2.97136e+07,2094.74,2094.74,2094.74,5553.99,5553.99,5553.99,1.17792e+07,1.17792e+07,1.17792e+07,4.18163e+07,4.18163e+07,4.18163e+07,1270.34,1270.34,1270.34,948.762,948.762,948.762,1.11863e+06,1.11863e+06,1.11863e+06,248970,248970,248970,217284,217284,217284,363500,363500,363500,4.15891e+07,4.15891e+07,4.15891e+07,4.17552,4.17552,4.17552,6.38342,6.38342,6.38342
19,2.97121e+07,2.97121e+07,2.97121e+07,2124.24,2124.24,2124.24,5645.28,5645.28,5645.28,1.17788e+07,1.17788e+07,1.17788e+07,4.18135e+07,4.18135e+07,4.18135e+07,1288.21,1288.21,1288.21,964.376,964.376,964.376,1.1264e+06,1.1264e+06,1.1264e+06,250543,250543,250543,218615,218615,218615,365918,365918,365918,4.15892e+07,4.15892e+07,4.15892e+07,4.2354,4.2354,4.2354,6.48981,6.48981,6.48981
