index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,2.8601e+06,16045.9,74.4299,5.10359e+06,6.46931e+06,15283.8,55.8927,624782,1.79767e+06,9.57483e+06,2.97856e+06,9.72681e+07,0,0,0,0
0,1,2.84341e+06,14365.1,51.2598,5.10348e+06,6.45447e+06,13741.6,38.7269,601323,1.8375e+06,9.79834e+06,2.86656e+06,9.71752e+07,32.6514,0.117734,32.6514,0
0,2,2.83114e+06,12748.2,35.9937,5.11216e+06,6.44292e+06,12230.8,27.3566,578617,1.86413e+06,9.94971e+06,2.75823e+06,9.71552e+07,29.1513,0.0819609,29.1513,0
0,3,2.82298e+06,11241.3,26.0653,5.12868e+06,6.43443e+06,10805.9,19.932,556688,1.87872e+06,1.0035e+07,2.65363e+06,9.71936e+07,25.8147,0.0584913,26.2089,0.354412
0,4,2.81857e+06,9873.14,19.6781,5.15202e+06,6.42869e+06,9500.41,15.1406,535537,1.88265e+06,1.00616e+07,2.55276e+06,9.72833e+07,22.7311,0.0432834,25.2167,0.32349
0,5,2.81749e+06,8655.58,15.6094,5.18113e+06,6.42537e+06,8330.28,12.0835,515157,1.87733e+06,1.00372e+07,2.45559e+06,9.7417e+07,19.9491,0.0335338,21.329,0.184806
0,6,2.81933e+06,7588.46,13.0478,5.21499e+06,6.4241e+06,7299.06,10.161,495534,1.8642e+06,9.96956e+06,2.36203e+06,9.75873e+07,17.4851,0.0273535,15.3593,0.0842993
0,7,2.8237e+06,6663.99,11.4649,5.25268e+06,6.42454e+06,6401.91,8.98007,476647,1.84456e+06,9.866e+06,2.27199e+06,9.77875e+07,15.3331,0.0234977,14.1384,0.177614
0,8,2.83025e+06,5870.03,10.5209,5.29337e+06,6.42639e+06,5628.93,8.28634,458475,1.81963e+06,9.73312e+06,2.18536e+06,9.80113e+07,13.4738,0.0211583,13.6964,0
0,9,2.83864e+06,5192.56,9.99889,5.33631e+06,6.42935e+06,4967.74,7.91663,440993,1.79046e+06,9.57681e+06,2.10203e+06,9.82533e+07,11.8799,0.0198166,6.8704,0.130678
0,10,2.84861e+06,4617.28,9.76113,5.38089e+06,6.43319e+06,4405.22,7.7667,424179,1.75798e+06,9.40217e+06,2.02188e+06,9.85088e+07,10.5219,0.0191415,8.27249,0.00504553
0,11,2.85991e+06,4130.6,9.72045,5.42656e+06,6.4377e+06,3928.58,7.77017,408008,1.72298e+06,9.21358e+06,1.94479e+06,9.87739e+07,9.36983,0.0189224,12.6617,0.441613
0,12,2.87233e+06,3720.11,9.82176,5.47287e+06,6.44269e+06,3525.99,7.88494,392457,1.68613e+06,9.01477e+06,1.87067e+06,9.9045e+07,8.39598,0.0190261,10.6034,0
0,13,2.8857e+06,3374.87,10.0305,5.51945e+06,6.44802e+06,3186.89,8.08445,377503,1.64801e+06,8.80884e+06,1.79939e+06,9.93194e+07,7.57514,0.0193682,4.36973,0
0,14,2.89985e+06,3085.42,10.3252,5.56597e+06,6.45355e+06,2902.06,8.35222,363125,1.60909e+06,8.59843e+06,1.73085e+06,9.95947e+07,6.88524,0.0198961,7.60632,0
0,15,2.91465e+06,2843.71,10.6929,5.61219e+06,6.45919e+06,2663.62,8.67828,349300,1.56976e+06,8.3857e+06,1.66495e+06,9.9869e+07,6.30727,0.0205774,7.32591,0.0518126
0,16,2.93001e+06,2642.96,11.1265,5.65788e+06,6.46484e+06,2464.9,9.05706,336008,1.53036e+06,8.17247e+06,1.6016e+06,1.00141e+08,5.82513,0.0213933,6.73083,0.147006
