index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
262,1.74976,8.93434,6.79795,1.43075,1.3748,0,0,0,0,0,0,28.154,27.5245,2.63982,0.14244,0.944666,0.460735,0.351207,-1.98128,-1.71973,2.90897,0.129263,0.418033,-22004.2
