0.00303786,-0.00461586,-0.00375901,0.00374414,0.00537272,0,0,-0.00272959,-0.00261742,-0.00330301,-0.00443089,-0.000802056,-0.000800499,0,0.00319426,0.00417712,0.000711991,0.000587665
-0.00461586,0.0130511,0.00654607,-0.00584692,-0.00692698,0,0,0.00400238,0.00398044,0.00496818,0.00605043,0.000467692,0.0356587,0,-0.00390391,0.0174874,-0.00110327,-0.00105622
-0.00375901,0.00654607,0.0060305,-0.00628228,-0.00602109,0,0,0.00334486,0.00334849,0.00407462,0.00516619,0.000951331,0.00529947,0,-0.000683192,-0.00685004,-0.000798642,-0.000879607
0.00374414,-0.00584692,-0.00628228,0.0183848,0.0122878,0,0,-0.00359605,-0.00412001,-0.00455568,-0.00606019,-0.00135787,-0.0356215,0,0.0140734,0.0031823,0.00075213,0.00136681
0.00537272,-0.00692698,-0.00602109,0.0122878,0.03374,0,0,-0.00583952,-0.00500404,-0.00687361,-0.00947432,-0.00113832,-0.0202404,0,0.00720407,-0.0016945,0.00144637,0.000702496
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00272959,0.00400238,0.00334486,-0.00359605,-0.00583952,0,0,0.00249667,0.00236724,0.00301108,0.0040517,0.00072235,0.000989886,0,-0.00298723,-0.0038193,-0.000648328,-0.000511489
-0.00261742,0.00398044,0.00334849,-0.00412001,-0.00500404,0,0,0.00236724,0.00231347,0.00287773,0.00385759,0.000721291,0.00264401,0,-0.00339049,-0.00356635,-0.000606401,-0.000547782
-0.00330301,0.00496818,0.00407462,-0.00455568,-0.00687361,0,0,0.00301108,0.00287773,0.0036789,0.00495481,0.000958711,0.00507704,0,-0.00409275,-0.00201419,-0.000778994,-0.000613209
-0.00443089,0.00605043,0.00516619,-0.00606019,-0.00947432,0,0,0.0040517,0.00385759,0.00495481,0.00704276,0.00124033,0.00703884,0,-0.00503689,-0.00490066,-0.00108609,-0.000799515
-0.000802056,0.000467692,0.000951331,-0.00135787,-0.00113832,0,0,0.00072235,0.000721291,0.000958711,0.00124033,0.00137979,-0.00211667,0,-0.00360932,0.00395855,-0.000126123,-6.51061e-05
-0.000800499,0.0356587,0.00529947,-0.0356215,-0.0202404,0,0,0.000989886,0.00264401,0.00507704,0.00703884,-0.00211667,2.13994,0,0.0696476,1.01291,-0.000927475,-0.00284563
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00319426,-0.00390391,-0.000683192,0.0140734,0.00720407,0,0,-0.00298723,-0.00339049,-0.00409275,-0.00503689,-0.00360932,0.0696476,0,0.499509,0.208432,0.000450518,-0.000399143
0.00417712,0.0174874,-0.00685004,0.0031823,-0.0016945,0,0,-0.0038193,-0.00356635,-0.00201419,-0.00490066,0.00395855,1.01291,0,0.208432,1.03302,0.00430338,0.00479389
0.000711991,-0.00110327,-0.000798642,0.00075213,0.00144637,0,0,-0.000648328,-0.000606401,-0.000778994,-0.00108609,-0.000126123,-0.000927475,0,0.000450518,0.00430338,0.000465587,0.000173904
0.000587665,-0.00105622,-0.000879607,0.00136681,0.000702496,0,0,-0.000511489,-0.000547782,-0.000613209,-0.000799515,-6.51061e-05,-0.00284563,0,-0.000399143,0.00479389,0.000173904,0.000427147
