0.00397694,-0.00446211,-0.00497468,0.00472302,0.0024162,0,0,-0.00341233,-0.00340996,-0.00413104,-0.00519335,0.00070513,0.00789005,0,-0.00189168,-0.034169,0.00123245,0.00113029
-0.00446211,0.0126963,0.0067872,-0.0046042,-0.00357453,0,0,0.00373947,0.00377956,0.00461242,0.00534616,-0.000450728,-0.0241037,0,0.0171968,0.0263936,-0.000882613,-0.0012564
-0.00497468,0.0067872,0.00827413,-0.00650765,-0.00338276,0,0,0.0042738,0.00430791,0.00518908,0.00611705,-0.00118644,-0.00242264,0,0.00465136,0.0369913,-0.00144782,-0.00143256
0.00472302,-0.0046042,-0.00650765,0.0130478,0.00361999,0,0,-0.00408882,-0.00452844,-0.00524963,-0.00670818,-0.000231478,0.00560731,0,-0.00645762,-0.0418861,0.00174154,0.00176559
0.0024162,-0.00357453,-0.00338276,0.00361999,0.0141394,0,0,-0.00260541,-0.00212595,-0.0032055,-0.00427175,-0.000140306,-0.00663085,0,-0.0198582,-0.0284927,0.00113064,0.000921899
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00341233,0.00373947,0.0042738,-0.00408882,-0.00260541,0,0,0.00295257,0.00292851,0.00357364,0.00450199,-0.000587488,-0.00607298,0,0.00224315,0.0298102,-0.0010812,-0.000977449
-0.00340996,0.00377956,0.00430791,-0.00452844,-0.00212595,0,0,0.00292851,0.00295483,0.00356395,0.00448614,-0.000534306,-0.00670887,0,0.00193643,0.0292931,-0.00107541,-0.000993987
-0.00413104,0.00461242,0.00518908,-0.00524963,-0.0032055,0,0,0.00357364,0.00356395,0.00440593,0.0056171,-0.000616657,-0.00257973,0,0.00283512,0.0338216,-0.00131739,-0.00124729
-0.00519335,0.00534616,0.00611705,-0.00670818,-0.00427175,0,0,0.00450199,0.00448614,0.0056171,0.00756653,-0.000793924,0.00294548,0,0.00100496,0.0410424,-0.00167649,-0.00167494
0.00070513,-0.000450728,-0.00118644,-0.000231478,-0.000140306,0,0,-0.000587488,-0.000534306,-0.000616657,-0.000793924,0.00139609,-0.00308188,0,0.000692777,-0.00759291,0.000249568,0.000114332
0.00789005,-0.0241037,-0.00242264,0.00560731,-0.00663085,0,0,-0.00607298,-0.00670887,-0.00257973,0.00294548,-0.00308188,1.51905,0,-0.0197302,-0.374488,0.000295522,-0.00565548
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00189168,0.0171968,0.00465136,-0.00645762,-0.0198582,0,0,0.00224315,0.00193643,0.00283512,0.00100496,0.000692777,-0.0197302,0,0.581235,0.0478897,-0.000688692,6.5967e-05
-0.034169,0.0263936,0.0369913,-0.0418861,-0.0284927,0,0,0.0298102,0.0292931,0.0338216,0.0410424,-0.00759291,-0.374488,0,0.0478897,1.85521,-0.0116165,-0.00637967
0.00123245,-0.000882613,-0.00144782,0.00174154,0.00113064,0,0,-0.0010812,-0.00107541,-0.00131739,-0.00167649,0.000249568,0.000295522,0,-0.000688692,-0.0116165,0.000725331,0.000410627
0.00113029,-0.0012564,-0.00143256,0.00176559,0.000921899,0,0,-0.000977449,-0.000993987,-0.00124729,-0.00167494,0.000114332,-0.00565548,0,6.5967e-05,-0.00637967,0.000410627,0.000652127
